Time,100 year design rainfall - FEH 2013 model,Urban net rain mm (100 year) - as 100% rural model,Rural net rain mm (100 year) - as 100% rural model,Sewer loss m3/s (100 year) - as 100% rural model,Total net rain mm (100 year) - as 100% rural model,Direct runoff m3/s (100 year) - as 100% rural model,Baseflow m3/s (100 year) - as 100% rural model,Total flow m3/s (100 year) - as 100% rural model
08:41:00,0,0,0,0,0,7.76215017929848,1.55606625108936,9.31821643038784
08:42:00,0,0,0,0,0,7.77801126376135,1.56302191802886,9.34103318179021
08:43:00,0,0,0,0,0,7.79369397623913,1.56999044059367,9.3636844168328
08:44:00,0,0,0,0,0,7.80919367374057,1.57697164071511,9.38616531445568
08:45:00,0,0,0,0,0,7.82450558822366,1.58396533585794,9.40847092408161
08:46:00,0,0,0,0,0,7.8396248202644,1.59097133889855,9.43059615916296
08:47:00,0,0,0,0,0,7.85454625201475,1.59798945795823,9.45253570997298
08:48:00,0,0,0,0,0,7.86926404042043,1.60501949595093,9.47428353637136
08:49:00,0,0,0,0,0,7.88377192850295,1.61206125003724,9.49583317854019
08:50:00,0,0,0,0,0,7.89806345916237,1.61911451133098,9.51717797049335
08:51:00,0,0,0,0,0,7.91213196818054,1.62617906470537,9.53831103288591
08:52:00,0,0,0,0,0,7.92597057695224,1.6332546885924,9.55922526554464
08:53:00,0,0,0,0,0,7.93957218493242,1.64034115477515,9.57991333970758
08:54:00,0,0,0,0,0,7.9529294044759,1.64743822814522,9.60036763262113
08:55:00,0,0,0,0,0,7.96603325649208,1.65454566580155,9.62057892229363
08:56:00,0,0,0,0,0,7.97887335618134,1.66166321561169,9.64053657179303
08:57:00,0,0,0,0,0,7.99143866255852,1.66879061522334,9.66022927778186
08:58:00,0,0,0,0,0,8.00371764936986,1.67592759151883,9.67964524088868
08:59:00,0,0,0,0,0,8.0156982816586,1.68307386014064,9.69877214179925
09:00:00,0,0,0,0,0,8.02736799106224,1.69022912499406,9.7175971160563
09:01:00,0,0,0,0,0,8.03871355951165,1.69739307768207,9.73610663719372
09:02:00,0,0,0,0,0,8.04971891686574,1.70456539582541,9.75428431269114
09:03:00,0,0,0,0,0,8.06036243441417,1.71174573902239,9.77210817343656
09:04:00,0,0,0,0,0,8.07061941230022,1.71893374470499,9.78955315700521
09:05:00,0,0,0,0,0,8.08046337370244,1.72612902581471,9.80659239951714
09:06:00,0,0,0,0,0,8.08986592411105,1.73333116903398,9.82319709314503
09:07:00,0,0,0,0,0,8.09879659800923,1.74053973287676,9.83933633088598
09:08:00,0,0,0,0,0,8.10722269170018,1.7477542456255,9.85497693732568
09:09:00,0,0,0,0,0,8.11511102992012,1.75497420403824,9.87008523395836
09:10:00,0,0,0,0,0,8.12247102415152,1.76219909361347,9.88467011776499
09:11:00,0,0,0,0,0,8.12932946583676,1.76942841743137,9.89875788326813
09:12:00,0,0,0,0,0,8.13571207070146,1.77666170398828,9.91237377468973
09:13:00,0,0,0,0,0,8.141643489162,1.78389850615854,9.92554199532054
09:14:00,0,0,0,0,0,8.14714732152749,1.79113840016913,9.93828572169662
09:15:00,0,0,0,0,0,8.15224613716681,1.79838098459111,9.95062712175792
09:16:00,0,0,0,0,0,8.15696133342806,1.80562587927275,9.96258721270081
09:17:00,0,0,0,0,0,8.16130945858425,1.81287272243681,9.97418218102106
09:18:00,0,0,0,0,0,8.16530272874238,1.82012116625916,9.98542389500153
09:19:00,0,0,0,0,0,8.16895214690794,1.82737087419747,9.99632302110541
09:20:00,0,0,0,0,0,8.17226845895156,1.83462152028046,10.006889979232
09:21:00,0,0,0,0,0,8.17526215386752,1.8418727888572,10.0171349427247
09:22:00,0,0,0,0,0,8.17794346456687,1.84912437434694,10.0270678389138
09:23:00,0,0,0,0,0,8.18032234553955,1.8563759809788,10.0366983265184
09:24:00,0,0,0,0,0,8.18240788862396,1.86362732223968,10.0460352108636
09:25:00,0,0,0,0,0,8.18420726208394,1.87087811953125,10.0550853816152
09:26:00,0,0,0,0,0,8.18572688347932,1.87812810088134,10.0638549843607
09:27:00,0,0,0,0,0,8.1869730684612,1.88537700053165,10.0723500689929
09:28:00,0,0,0,0,0,8.18795203034812,1.89262455883752,10.0805765891856
09:29:00,0,0,0,0,0,8.18866987984367,1.89987052216732,10.088540402011
09:30:00,0,0,0,0,0,8.18913262488699,1.90711464280167,10.0962472676887
09:31:00,0,0,0,0,0,8.18934614207792,1.9143566788189,10.1037028208968
09:32:00,0,0,0,0,0,8.18931554182207,1.92159639366149,10.1109119354836
09:33:00,0,0,0,0,0,8.18904550756605,1.92883355556048,10.1178790631265
09:34:00,0,0,0,0,0,8.18854062888461,1.93606793728344,10.124608566168
09:35:00,0,0,0,0,0,8.1878054332846,1.94329931605795,10.1311047493425
09:36:00,0,0,0,0,0,8.18684438602785,1.95052747351034,10.1373718595382
09:37:00,0,0,0,0,0,8.18566189001108,1.95775219560433,10.1434140856154
09:38:00,0,0,0,0,0,8.18426227687121,1.96497327257527,10.1492355494465
09:39:00,0,0,0,0,0,8.18264960387016,1.97219049876254,10.1548401026327
09:40:00,0,0,0,0,0,8.18082760965387,1.97940367232302,10.1602312819769
09:41:00,0,0,0,0,0,8.17879991190808,1.98661259501837,10.1654125069264
09:42:00,0,0,0,0,0,8.17657008420728,1.99381707213452,10.1703871563418
09:43:00,0,0,0,0,0,8.17414165593273,2.00101691243801,10.1751585683707
09:44:00,0,0,0,0,0,8.171518112221,2.00821192813228,10.1797300403533
09:45:00,0,0,0,0,0,8.16870289227127,2.01540193481318,10.1841048270845
09:46:00,0,0,0,0,0,8.16569934396825,2.02258675140183,10.1882860953701
09:47:00,0,0,0,0,0,8.16251056114413,2.0297661999774,10.1922767611215
09:48:00,0,0,0,0,0,8.15913951952227,2.03694010559715,10.1960796251194
09:49:00,0,0,0,0,0,8.15558916088402,2.04410829622224,10.1996974571063
09:50:00,0,0,0,0,0,8.15186239304441,2.05127060268418,10.2031329957286
09:51:00,0,0,0,0,0,8.14796208984526,2.05842685865115,10.2063889484964
09:52:00,0,0,0,0,0,8.14389109116537,2.0655769005944,10.2094679917598
09:53:00,0,0,0,0,0,8.13965219752773,2.07272056775208,10.2123727652798
09:54:00,0,0,0,0,0,8.13524804880791,2.07985770203212,10.21510575084
09:55:00,0,0,0,0,0,8.13068117046249,2.08698814787903,10.2176693183415
09:56:00,0,0,0,0,0,8.12595404694856,2.09411175219838,10.2200657991469
09:57:00,0,0,0,0,0,8.12106913539575,2.10122836432308,10.2222974997188
09:58:00,0,0,0,0,0,8.11602886562545,2.1083378359863,10.2243667016117
09:59:00,0,0,0,0,0,8.11083564018067,2.11544002129445,10.2262756614751
10:00:00,0,0,0,0,0,8.1054918322639,2.12253477669911,10.228026608963
10:01:00,0,0,0,0,0,8.09999973648378,2.12962196094441,10.2296216974282
10:02:00,0,0,0,0,0,8.09436153733509,2.13670143497544,10.2310629723105
10:03:00,0,0,0,0,0,8.08857936911244,2.14377306186051,10.232352430973
10:04:00,0,0,0,0,0,8.08265534348265,2.15083670675534,10.233492050238
10:05:00,0,0,0,0,0,8.07659154951818,2.15789223688067,10.2344837863989
10:06:00,0,0,0,0,0,8.0703900537374,2.16493952149984,10.2353295752372
10:07:00,0,0,0,0,0,8.06405289992543,2.17197843189634,10.2360313318218
10:08:00,0,0,0,0,0,8.05758210075444,2.17900884134724,10.2365909421017
10:09:00,0,0,0,0,0,8.05097956523839,2.18603062505771,10.2370101902961
10:10:00,0,0,0,0,0,8.04424714916849,2.19304366008493,10.2372908092534
10:11:00,0,0,0,0,0,8.03738668923449,2.20004782530271,10.2374345145372
10:12:00,0,0,0,0,0,8.030400003065,2.20704300138254,10.2374430044475
10:13:00,0,0,0,0,0,8.0232888892726,2.21402907077465,10.2373179600472
10:14:00,0,0,0,0,0,8.01605512750342,2.22100591768915,10.2370610451926
10:15:00,0,0,0,0,0,8.00870047651829,2.22797342807634,10.2366739045946
10:16:00,0,0,0,0,0,8.0012266297107,2.23493148958457,10.2361581192953
10:17:00,0,0,0,0,0,7.99363522384335,2.24187999150107,10.2355152153444
10:18:00,0,0,0,0,0,7.98592787078542,2.24881882471217,10.2347466954976
10:19:00,0,0,0,0,0,7.97810616610332,2.25574788168295,10.2338540477863
10:20:00,0,0,0,0,0,7.97017168910692,2.26266705644107,10.232838745548
10:21:00,0,0,0,0,0,7.96212600289891,2.26957624456066,10.2317022474596
10:22:00,0,0,0,0,0,7.95397065368417,2.27647534314585,10.23044599683
10:23:00,0,0,0,0,0,7.94570715285817,2.28336425080538,10.2290714036635
10:24:00,0,0,0,0,0,7.93733695397687,2.29024286760761,10.2275798215845
10:25:00,0,0,0,0,0,7.92886148142071,2.29711109503814,10.2259725764588
10:26:00,0,0,0,0,0,7.92028214548489,2.30396883597853,10.2242509814634
10:27:00,0,0,0,0,0,7.91160034242466,2.31081599469233,10.222416337117
10:28:00,0,0,0,0,0,7.90281745450281,2.31765247681115,10.220469931314
10:29:00,0,0,0,0,0,7.89393485003933,2.32447818932074,10.2184130393601
10:30:00,0,0,0,0,0,7.88495388170111,2.33129304054632,10.2162469222474
10:31:00,0,0,0,0,0,7.87587584746335,2.33809694011832,10.2139727875817
10:32:00,0,0,0,0,0,7.86670201371121,2.34488979893043,10.2115918126416
10:33:00,0,0,0,0,0,7.85743363383069,2.35167152911774,10.2091051629484
10:34:00,0,0,0,0,0,7.84807194898765,2.35844204404423,10.2065139930319
10:35:00,0,0,0,0,0,7.83861818817258,2.36520125829057,10.2038194464631
10:36:00,0,0,0,0,0,7.82907356824682,2.37194908764209,10.2010226558889
10:37:00,0,0,0,0,0,7.81943929308628,2.37868544907627,10.1981247421625
10:38:00,0,0,0,0,0,7.80971653299339,2.38541026073994,10.1951267937333
10:39:00,0,0,0,0,0,7.79990642376097,2.39212344191619,10.1920298656772
10:40:00,0,0,0,0,0,7.79001008432105,2.39882491299924,10.1888349973203
10:41:00,0,0,0,0,0,7.78002862290478,2.40551459548086,10.1855432183856
10:42:00,0,0,0,0,0,7.76996313708385,2.4121924119397,10.1821555490236
10:43:00,0,0,0,0,0,7.75981471381307,2.41885828603072,10.1786729998438
10:44:00,0,0,0,0,0,7.74958442918477,2.42551214247448,10.1750965716592
10:45:00,0,0,0,0,0,7.73927334108096,2.43215390704282,10.1714272481238
10:46:00,0,0,0,0,0,7.72888247139641,2.43878350653246,10.1676659779289
10:47:00,0,0,0,0,0,7.71841282276793,2.44540086873804,10.163813691506
10:48:00,0,0,0,0,0,7.70786538841617,2.45200592243806,10.1598713108542
10:49:00,0,0,0,0,0,7.69724115218355,2.45859859738549,10.155839749569
10:50:00,0,0,0,0,0,7.68654108857311,2.46517882429841,10.1517199128715
10:51:00,0,0,0,0,0,7.67576616278818,2.4717465348508,10.147512697639
10:52:00,0,0,0,0,0,7.66491732984105,2.47830166166277,10.1432189915038
10:53:00,0,0,0,0,0,7.65399551380567,2.48484413828052,10.1388396520862
10:54:00,0,0,0,0,0,7.6430016174847,2.49137389915091,10.1343755166356
10:55:00,0,0,0,0,0,7.63193653383847,2.49789087960617,10.1298274134446
10:56:00,0,0,0,0,0,7.6208011475432,2.50439501585495,10.1251961633981
10:57:00,0,0,0,0,0,7.60959633502617,2.510886244974,10.1204825800002
10:58:00,0,0,0,0,0,7.59832296450165,2.51736450490003,10.1156874694017
10:59:00,0,0,0,0,0,7.58698189554793,2.52382973442129,10.1108116299692
11:00:00,0,0,0,0,0,7.57557396850172,2.53028187316389,10.1058558416656
11:01:00,0,0,0,0,0,7.56410000043614,2.53672086157107,10.1008208620072
11:02:00,0,0,0,0,0,7.55256079635858,2.54314664088594,10.0957074372445
11:03:00,0,0,0,0,0,7.54095715393447,2.5495591531419,10.0905163070764
11:04:00,0,0,0,0,0,7.52928986351897,2.55595834115532,10.0852482046743
11:05:00,0,0,0,0,0,7.51755970818917,2.56234414851822,10.0799038567074
11:06:00,0,0,0,0,0,7.50576746367684,2.56871651959108,10.0744839832679
11:07:00,0,0,0,0,0,7.49391389548151,2.57507539949402,10.0689892949755
11:08:00,0,0,0,0,0,7.48199974461994,2.58142073408993,10.0634204787099
11:09:00,0,0,0,0,0,7.47002573853439,2.5877524699659,10.0577782085003
11:10:00,0,0,0,0,0,7.45799259814193,2.59407055442328,10.0520631525652
11:11:00,0,0,0,0,0,7.44590103786286,2.60037493547124,10.0462759733341
11:12:00,0,0,0,0,0,7.43375176564961,2.60666556182025,10.0404173274699
11:13:00,0,0,0,0,0,7.4215454830159,2.61294238287566,10.0344878658916
11:14:00,0,0,0,0,0,7.4092828845321,2.61920534873103,10.0284882332631
11:15:00,0,0,0,0,0,7.39696464585297,2.62545441015548,10.0224190560084
11:16:00,0,0,0,0,0,7.38459142740696,2.63168951857701,10.016280945984
11:17:00,0,0,0,0,0,7.37216388211031,2.63791062607139,10.0100745081817
11:18:00,0,0,0,0,0,7.35968265709167,2.64411768535552,10.0038003424472
11:19:00,0,0,0,0,0,7.34714839371788,2.65031064978166,9.99745904349953
11:20:00,0,0,0,0,0,7.33456172761992,2.65648947333171,9.99105120095163
11:21:00,0,0,0,0,0,7.32192328847711,2.66265411061138,9.98457739908849
11:22:00,0,0,0,0,0,7.30923369430151,2.66880451684147,9.97803821114299
11:23:00,0,0,0,0,0,7.29649354646402,2.67494064784412,9.97143419430813
11:24:00,0,0,0,0,0,7.28370343739662,2.68106246003022,9.96476589742684
11:25:00,0,0,0,0,0,7.27086395436488,2.68716991039252,9.9580338647574
11:26:00,0,0,0,0,0,7.25797567949086,2.69326295650043,9.95123863599128
11:27:00,0,0,0,0,0,7.24503918977624,2.69934155649488,9.94438074627112
11:28:00,0,0,0,0,0,7.23205505711439,2.70540566908326,9.93746072619765
11:29:00,0,0,0,0,0,7.21902384752541,2.71145525353391,9.93047910105932
11:30:00,0,0,0,0,0,7.20594610942894,2.71749026966464,9.92343637909359
11:31:00,0,0,0,0,0,7.19282238127635,2.72351067782934,9.91633305910569
11:32:00,0,0,0,0,0,7.17965319689887,2.72951643891072,9.90916963580959
11:33:00,0,0,0,0,0,7.166439085528,2.73550751431576,9.90194659984376
11:34:00,0,0,0,0,0,7.15318057181604,2.74148386597107,9.89466443778711
11:35:00,0,0,0,0,0,7.13987817585677,2.74744545631835,9.88732363217512
11:36:00,0,0,0,0,0,7.12653241288616,2.75339224830971,9.87992466119587
11:37:00,0,0,0,0,0,7.11314378604438,2.7593242053993,9.87246799144368
11:38:00,0,0,0,0,0,7.09971278713021,2.7652412915319,9.86495407866211
11:39:00,0,0,0,0,0,7.08623990213714,2.77114347113452,9.85738337327166
11:40:00,0,0,0,0,0,7.07272561293882,2.77703070911143,9.84975632205026
11:41:00,0,0,0,0,0,7.05917039730726,2.7829029708401,9.84207336814736
11:42:00,0,0,0,0,0,7.04557472893112,2.78876022216706,9.83433495109818
11:43:00,0,0,0,0,0,7.03193907730852,2.79460242940378,9.82654150671229
11:44:00,0,0,0,0,0,7.01826390467038,2.80042955932101,9.81869346399139
11:45:00,0,0,0,0,0,7.00454966086109,2.80624157913918,9.81079124000027
11:46:00,0,0,0,0,0,6.99079678893365,2.81203845651902,9.80283524545267
11:47:00,0,0,0,0,0,6.97700572824613,2.81782015955637,9.7948258878025
11:48:00,0,0,0,0,0,6.96317691447774,2.82358665677849,9.78676357125623
11:49:00,0,0,0,0,0,6.949310779645,2.82933791714039,9.77864869678539
11:50:00,0,0,0,0,0,6.93540775211799,2.83507391002115,9.77048166213915
11:51:00,0,0,0,0,0,6.92146825627625,2.84079460522017,9.76226286149641
11:52:00,0,0,0,0,0,6.90749270450845,2.84649997294924,9.7539926774577
11:53:00,0,0,0,0,0,6.89348150154593,2.85218998382308,9.74567148536901
11:54:00,0,0,0,0,0,6.87943504848822,2.85786460885366,9.73729965734188
11:55:00,0,0,0,0,0,6.86535374313127,2.86352381944681,9.72887756257808
11:56:00,0,0,0,0,0,6.85123797998176,2.86916758739888,9.72040556738064
11:57:00,0,0,0,0,0,6.83708815027144,2.87479588489347,9.71188403516491
11:58:00,0,0,0,0,0,6.82290464177568,2.88040868449808,9.70331332627376
11:59:00,0,0,0,0,0,6.80868783433357,2.88600595915844,9.69469379349201
12:00:00,0,0,0,0,0,6.79443809908892,2.89158768219047,9.6860257812794
12:01:00,0,0,0,0,0,6.78015580264007,2.89715382727373,9.67730962991381
12:02:00,0,0,0,0,0,6.7658413086158,2.90270436844771,9.66854567706351
12:03:00,0,0,0,0,0,6.75149497768794,2.90823928010885,9.65973425779679
12:04:00,0,0,0,0,0,6.73711716758394,2.91375853700758,9.65087570459152
12:05:00,0,0,0,0,0,6.72270823319984,2.91926211424545,9.64197034744529
12:06:00,0,0,0,0,0,6.70826852927499,2.92474998727355,9.63301851654854
12:07:00,0,0,0,0,0,6.69379841877681,2.93022213189628,9.62402055067309
12:08:00,0,0,0,0,0,6.6792982657749,2.93567852427573,9.61497679005062
12:09:00,0,0,0,0,0,6.66476929410357,2.94111914134555,9.60588843544912
12:10:00,0,0,0,0,0,6.65023184426707,2.94654397041797,9.59677581468504
12:11:00,0,0,0,0,0,6.63569439443058,2.95195301266804,9.58764740709862
12:12:00,0,0,0,0,0,6.62115694459408,2.95734627334743,9.57850321794151
12:13:00,0,0,0,0,0,6.60661949475758,2.96272375770601,9.56934325246359
12:14:00,0,0,0,0,0,6.59208204492109,2.96808547099193,9.56016751591302
12:15:00,0,0,0,0,0,6.57754459508458,2.9734314184516,9.55097601353618
12:16:00,0,0,0,0,0,6.56300753883815,2.97876160551895,9.5417691443571
12:17:00,0,0,0,0,0,6.54847338032617,2.98407603901971,9.53254941934588
12:18:00,0,0,0,0,0,6.53394259728175,2.98937472721127,9.52331732449302
12:19:00,0,0,0,0,0,6.51941523322422,2.99465767859893,9.51407291182316
12:20:00,0,0,0,0,0,6.5048913319333,2.99992490172715,9.50481623366045
12:21:00,0,0,0,0,0,6.49037093631361,3.00517640517922,9.49554734149284
12:22:00,0,0,0,0,0,6.47585408918546,3.01041219757682,9.48626628676228
12:23:00,0,0,0,0,0,6.46134083374678,3.01563228758012,9.4769731213269
12:24:00,0,0,0,0,0,6.44683121362746,3.02083668388815,9.46766789751561
12:25:00,0,0,0,0,0,6.4323252728932,3.02602539523925,9.45835066813245
12:26:00,0,0,0,0,0,6.41782305604919,3.03119843041142,9.44902148646061
12:27:00,0,0,0,0,0,6.40332460811736,3.0363557982228,9.43968040634015
12:28:00,0,0,0,0,0,6.38882997512443,3.04149750753239,9.43032748265681
12:29:00,0,0,0,0,0,6.37433920422132,3.04662356724105,9.42096277146237
12:30:00,0,0,0,0,0,6.35985234314457,3.0517339862923,9.41158632943688
12:31:00,0,0,0,0,0,6.3453694401214,3.05682877367286,9.40219821379426
12:32:00,0,0,0,0,0,6.33089054387418,3.06190793841305,9.39279848228723
12:33:00,0,0,0,0,0,6.31641570362489,3.06697148958731,9.38338719321221
12:34:00,0,0,0,0,0,6.30194496911461,3.07201943631466,9.37396440542926
12:35:00,0,0,0,0,0,6.28747839085595,3.07705178775926,9.36453017861521
12:36:00,0,0,0,0,0,6.27301602096729,3.08206855313162,9.35508457409891
12:37:00,0,0,0,0,0,6.25855791230466,3.08706974168965,9.34562765399431
12:38:00,0,0,0,0,0,6.24410411828277,3.09205536273929,9.33615948102207
12:39:00,0,0,0,0,0,6.22965469288042,3.09702542563502,9.32668011851544
12:40:00,0,0,0,0,0,6.21520969064583,3.10197993978042,9.31718963042625
12:41:00,0,0,0,0,0,6.20076916670209,3.10691891462865,9.30768808133074
12:42:00,0,0,0,0,0,6.18633317689899,3.11184235968313,9.29817553658212
12:43:00,0,0,0,0,0,6.17190177866395,3.11675028449857,9.28865206316253
12:44:00,0,0,0,0,0,6.15747503058183,3.1216426986823,9.27911772926413
12:45:00,0,0,0,0,0,6.14305299194023,3.12651961189514,9.26957260383537
12:46:00,0,0,0,0,0,6.12863572267112,3.13138103385202,9.26001675652314
12:47:00,0,0,0,0,0,6.11422328335729,3.13622697432261,9.2504502576799
12:48:00,0,0,0,0,0,6.09981573523882,3.1410574431319,9.24087317837072
12:49:00,0,0,0,0,0,6.08541314029948,3.14587245016088,9.23128559046036
12:50:00,0,0,0,0,0,6.071015561854,3.15067200534751,9.22168756720151
12:51:00,0,0,0,0,0,6.05662306496581,3.15545611868817,9.21207918365398
12:52:00,0,0,0,0,0,6.04223571559516,3.16022480023894,9.2024605158341
12:53:00,0,0,0,0,0,6.02785358044082,3.16497806011633,9.19283164055715
12:54:00,0,0,0,0,0,6.01347672694769,3.16971590849802,9.18319263544571
12:55:00,0,0,0,0,0,5.99910522331464,3.17443835562352,9.17354357893816
12:56:00,0,0,0,0,0,5.98473913850235,3.17914541179489,9.16388455029724
12:57:00,0,0,0,0,0,5.97037854249866,3.18383708737761,9.15421562987626
12:58:00,0,0,0,0,0,5.95602350771463,3.18851339280215,9.14453690051678
12:59:00,0,0,0,0,0,5.9416741077159,3.19317433856575,9.13484844628165
13:00:00,0,0,0,0,0,5.92733041692324,3.1978199352333,9.12515035215654
13:01:00,0,0,0,0,0,5.91299251061595,3.20245019343818,9.11544270405413
13:02:00,0,0,0,0,0,5.89866046494115,3.20706512388305,9.1057255888242
13:03:00,0,0,0,0,0,5.88433435692338,3.21166473734067,9.09599909426405
13:04:00,0,0,0,0,0,5.87001426465676,3.21624904465482,9.08626330931157
13:05:00,0,0,0,0,0,5.85570026841366,3.22081805674181,9.07651832515547
13:06:00,0,0,0,0,0,5.8413924503573,3.22537178459246,9.06676423494976
13:07:00,0,0,0,0,0,5.82709089375907,3.22991023927348,9.05700113303256
13:08:00,0,0,0,0,0,5.81279568288198,3.23443343192847,9.04722911481045
13:09:00,0,0,0,0,0,5.79850690299194,3.23894137377884,9.03744827677078
13:10:00,0,0,0,0,0,5.78422464036924,3.24343407612477,9.02765871649401
13:11:00,0,0,0,0,0,5.76994898240375,3.24791155034622,9.01786053274997
13:12:00,0,0,0,0,0,5.7556800183167,3.25237380790426,9.00805382622096
13:13:00,0,0,0,0,0,5.7414178401513,3.25682086034334,8.99823870049464
13:14:00,0,0,0,0,0,5.72716254137197,3.26125271929329,8.98841526066526
13:15:00,0,0,0,0,0,5.71291421659343,3.26566939647048,8.97858361306391
13:16:00,0,0,0,0,0,5.69867296159448,3.270070903679,8.96874386527348
13:17:00,0,0,0,0,0,5.68443887333183,3.27445725281164,8.95889612614348
13:18:00,0,0,0,0,0,5.67021204995434,3.27882845585112,8.94904050580545
13:19:00,0,0,0,0,0,5.65599259116671,3.28318452487127,8.93917711603798
13:20:00,0,0,0,0,0,5.64178060017221,3.28752547203951,8.92930607221172
13:21:00,0,0,0,0,0,5.62757618218336,3.29185130961945,8.91942749180281
13:22:00,0,0,0,0,0,5.61337944380742,3.29616204997245,8.90954149377987
13:23:00,0,0,0,0,0,5.59919049300932,3.30045770555897,8.89964819856829
13:24:00,0,0,0,0,0,5.58500943912867,3.30473828893984,8.88974772806851
13:25:00,0,0,0,0,0,5.57083639289707,3.30900381277752,8.87984020567459
13:26:00,0,0,0,0,0,5.55667146669178,3.31325428983755,8.86992575652933
13:27:00,0,0,0,0,0,5.54251477605366,3.31748973299085,8.86000450904451
13:28:00,0,0,0,0,0,5.52836643974559,3.32171015521673,8.85007659496231
13:29:00,0,0,0,0,0,5.51422657835225,3.32591556960527,8.84014214795751
13:30:00,0,0,0,0,0,5.5000953140506,3.33010598935896,8.83020130340955
13:31:00,0,0,0,0,0,5.48597277063074,3.33428142779416,8.8202541984249
13:32:00,0,0,0,0,0,5.4718590735172,3.33844189834269,8.81030097185989
13:33:00,0,0,0,0,0,5.45775434986811,3.34258741455332,8.80034176442143
13:34:00,0,0,0,0,0,5.44365872948729,3.34671799009392,8.79037671958121
13:35:00,0,0,0,0,0,5.42957234699417,3.35083363875496,8.78040598574914
13:36:00,0,0,0,0,0,5.41549533937567,3.35493437445296,8.77042971382863
13:37:00,0,0,0,0,0,5.40142784549764,3.35902021123243,8.76044805673008
13:38:00,0,0,0,0,0,5.3873700061309,3.36309116326773,8.75046116939863
13:39:00,0,0,0,0,0,5.37332196397749,3.36714724486479,8.74046920884228
13:40:00,0,0,0,0,0,5.35928386369742,3.37118847046299,8.73047233416041
13:41:00,0,0,0,0,0,5.34525585244366,3.37521485463726,8.72047070708092
13:42:00,0,0,0,0,0,5.33123808277037,3.37922641210178,8.71046449487215
13:43:00,0,0,0,0,0,5.31723071089988,3.38322315771434,8.70045386861423
13:44:00,0,0,0,0,0,5.30323389544979,3.3872051064792,8.69043900192899
13:45:00,0,0,0,0,0,5.28924779730325,3.39117227354927,8.68042007085252
13:46:00,0,0,0,0,0,5.27527257964199,3.39512467422826,8.67039725387024
13:47:00,0,0,0,0,0,5.26130840797968,3.39906232397286,8.66037073195254
13:48:00,0,0,0,0,0,5.24735545051782,3.40298523839513,8.65034068891295
13:49:00,0,0,0,0,0,5.23341388038523,3.40689343326604,8.64030731365127
13:50:00,0,0,0,0,0,5.21948387659802,3.41078692452069,8.63027080111871
13:51:00,0,0,0,0,0,5.20556562136233,3.41466572826259,8.62023134962491
13:52:00,0,0,0,0,0,5.19165929960126,3.41852986076643,8.61018916036769
13:53:00,0,0,0,0,0,5.17776509899648,3.42237933848068,8.60014443747716
13:54:00,0,0,0,0,0,5.16388321003048,3.42621417803022,8.5900973880607
13:55:00,0,0,0,0,0,5.15001382606902,3.43003439621897,8.58004822228799
13:56:00,0,0,0,0,0,5.13615714455567,3.43384001003319,8.56999715458886
13:57:00,0,0,0,0,0,5.12231337191054,3.43763103664774,8.55994440855829
13:58:00,0,0,0,0,0,5.10848271880954,3.44140749343234,8.54989021224188
13:59:00,0,0,0,0,0,5.09466539921839,3.44516939795513,8.53983479717352
14:00:00,0,0,0,0,0,5.08086163044594,3.44891676798581,8.52977839843175
14:01:00,0,0,0,0,0,5.0670716331982,3.45264962149883,8.51972125469703
14:02:00,0,0,0,0,0,5.0532956316336,3.45636797667657,8.50966360831017
14:03:00,0,0,0,0,0,5.03953385424117,3.46007185191307,8.49960570615424
14:04:00,0,0,0,0,0,5.02578653872727,3.46376126582042,8.48954780454769
14:05:00,0,0,0,0,0,5.01205393012409,3.46743623723668,8.47949016736077
14:06:00,0,0,0,0,0,4.99833627793174,3.47109678523147,8.4694330631632
14:07:00,0,0,0,0,0,4.9846338357489,3.47474292911,8.4593767648589
14:08:00,0,0,0,0,0,4.97094686134329,3.47837468841698,8.44932154976027
14:09:00,0,0,0,0,0,4.95727561672338,3.48199208294058,8.43926769966396
14:10:00,0,0,0,0,0,4.94362036868822,3.48559513271669,8.42921550140491
14:11:00,0,0,0,0,0,4.92998139256717,3.48918385803525,8.41916525060241
14:12:00,0,0,0,0,0,4.91635897581951,3.49275827945009,8.4091172552696
14:13:00,0,0,0,0,0,4.90275341209658,3.49631841778767,8.39907182988425
14:14:00,0,0,0,0,0,4.88916500014576,3.4998642941524,8.38902929429816
14:15:00,0,0,0,0,0,4.87559404390347,3.50339592993151,8.37898997383498
14:16:00,0,0,0,0,0,4.86204085259037,3.50691334679998,8.36895419939034
14:17:00,0,0,0,0,0,4.84850574080819,3.51041656672557,8.35892230753376
14:18:00,0,0,0,0,0,4.83498903059095,3.51390561197491,8.34889464256586
14:19:00,0,0,0,0,0,4.82149106214915,3.51738050512568,8.33887156727484
14:20:00,0,0,0,0,0,4.80801218491217,3.52084126907972,8.32885345399188
14:21:00,0,0,0,0,0,4.79455275489668,3.52428792707047,8.31884068196715
14:22:00,0,0,0,0,0,4.78111313469305,3.52772050266926,8.30883363736232
14:23:00,0,0,0,0,0,4.76769369359426,3.53113901979152,8.29883271338579
14:24:00,0,0,0,0,0,4.75429480772755,3.5345435027032,8.28883831043076
14:25:00,0,0,0,0,0,4.74091686180804,3.53793397602809,8.27885083783613
14:26:00,0,0,0,0,0,4.72756025923656,3.54131046476075,8.26887072399731
