lamp_type_lupvalue,lamp_rating_w,Latitude,Longitude
3.0,36.0,-37.8179505,144.9506413
9.0,10.0,-37.8233651,144.943007
13.0,14.0,-37.82021969,144.9463364
,,-37.81887534,144.9431716
13.0,35.0,-37.81987856,144.9747115
13.0,70.0,-37.81849603,144.9442179
9.0,,-37.81483631,144.9424242
9.0,,-37.81521824,144.9416826
9.0,,-37.82261148,144.9463631
5.0,70.0,-37.82425546,144.9446217
,,-37.81912888,144.9434878
,,-37.81995896,144.9650335
,,-37.81927351,144.964709
13.0,70.0,-37.81942115,144.9533308
3.0,36.0,-37.81761424,144.9490042
1.0,,-37.82112708,144.9331123
1.0,,-37.8124317,144.9739203
9.0,40.0,-37.82404252,144.9435372
13.0,150.0,-37.82309799,144.970182
13.0,35.0,-37.81699762,144.9452742
9.0,,-37.81030731,144.9640528
5.0,70.0,-37.81739456,144.9461453
12.0,,-37.82394906,144.9471423
16.0,,-37.82301957,144.9489183
,70.0,-37.82100881,144.9621976
12.0,,-37.82304605,144.9471727
,,-37.81952415,144.9651223
13.0,35.0,-37.82375598,144.9474272
3.0,36.0,-37.81793114,144.950526
9.0,,-37.82239906,144.9453342
,,-37.82498623,144.9453664
,,-37.81833164,144.9446753
9.0,,-37.81275274,144.9653707
9.0,200.0,-37.82000993,144.9604167
,,-37.82031516,144.9447152
,,-37.81887433,144.9431799
9.0,,-37.80984329,144.9734911
13.0,150.0,-37.82200455,144.9694044
12.0,,-37.82390337,144.9473702
9.0,,-37.81894938,144.9741539
13.0,35.0,-37.82452737,144.9434213
9.0,,-37.82097503,144.9617296
9.0,,-37.78685331,144.9416321
,,-37.8198284,144.9651126
2.0,125.0,-37.81988382,144.9664843
5.0,35.0,-37.81699761,144.9452742
9.0,,-37.8190374,144.9728782
1.0,,-37.81543272,144.9453424
13.0,35.0,-37.82383201,144.9473153
,,-37.81969094,144.965137
5.0,35.0,-37.81836225,144.9459249
3.0,36.0,-37.81775239,144.9506032
12.0,,-37.82280821,144.9471796
13.0,70.0,-37.80510911,144.9694115
2.0,14.0,-37.82297723,144.951493
13.0,70.0,-37.82433163,144.945331
13.0,70.0,-37.8193709,144.9527212
3.0,14.0,-37.82198298,144.9443506
13.0,70.0,-37.80236892,144.9656551
5.0,35.0,-37.81528642,144.9408237
5.0,70.0,-37.81646787,144.9455926
,,-37.82395356,144.9521869
12.0,,-37.82285341,144.9471549
9.0,,-37.81897401,144.9741756
1.0,,-37.81494667,144.9411097
13.0,35.0,-37.82338644,144.9473516
1.0,,-37.8124211,144.9739216
5.0,70.0,-37.82509062,144.9471696
9.0,,-37.82354927,144.9708478
3.0,21.0,-37.82496241,144.9450694
13.0,14.0,-37.82022074,144.9462989
12.0,,-37.82376763,144.9474566
9.0,,-37.81005854,144.9639384
5.0,70.0,-37.81643633,144.9455786
,,-37.81423673,144.9430801
12.0,,-37.8234307,144.9473439
9.0,,-37.81592797,144.9392729
9.0,,-37.78701457,144.9414847
13.0,14.0,-37.81248679,144.9653667
,,-37.81913216,144.9434853
1.0,50.0,-37.814952,144.9410926
1.0,50.0,-37.81811739,144.9452367
13.0,35.0,-37.81692447,144.9453069
,,-37.81925985,144.9652067
9.0,,-37.81902328,144.974219
9.0,,-37.81921241,144.9744474
9.0,,-37.80983163,144.9735408
3.0,36.0,-37.81484712,144.9415863
9.0,,-37.81972601,144.967542
13.0,100.0,-37.81963384,144.9609089
9.0,,-37.82252986,144.9455178
3.0,36.0,-37.81793457,144.9510265
4.0,150.0,-37.82118836,144.9544619
9.0,,-37.80982528,144.9734268
1.0,,-37.81719094,144.9453432
9.0,,-37.8112377,144.9695649
13.0,14.0,-37.81247725,144.9654311
1.0,,-37.81459395,144.9426945
13.0,70.0,-37.81990019,144.9666808
13.0,70.0,-37.80244733,144.9661472
9.0,,-37.78683673,144.9416615
13.0,14.0,-37.81074919,144.9671061
13.0,14.0,-37.81632314,144.9671584
9.0,,-37.78653434,144.9423635
9.0,,-37.81903528,144.9729225
1.0,,-37.81241686,144.9739712
13.0,14.0,-37.81116134,144.9698514
9.0,,-37.81835329,144.9736843
1.0,50.0,-37.80253952,144.9656282
5.0,70.0,-37.82355,144.9431683
9.0,,-37.81579342,144.9395035
9.0,,-37.81173715,144.968009
13.0,35.0,-37.82375478,144.9472326
9.0,,-37.82350584,144.9707861
9.0,,-37.80981574,144.9734187
1.0,,-37.81865707,144.9443704
9.0,,-37.811256,144.9695032
13.0,35.0,-37.81987326,144.9595356
9.0,,-37.78679002,144.941752
1.0,,-37.81471455,144.941752
13.0,14.0,-37.81089116,144.9672899
1.0,,-37.81758848,144.9517117
,,-37.81984856,144.9650957
,35.0,-37.81895847,144.9742381
,,-37.81933082,144.9652255
12.0,,-37.82283818,144.9471097
9.0,,-37.82099092,144.9615888
13.0,14.0,-37.816374,144.9671638
,,-37.8190221,144.9434224
1.0,,-37.81499716,144.9411368
,,-37.81956941,144.9636537
13.0,14.0,-37.81177692,144.9678196
12.0,,-37.82370724,144.9473486
13.0,14.0,-37.81094838,144.9672349
3.0,36.0,-37.81752174,144.9499643
9.0,,-37.81520364,144.9404147
3.0,14.0,-37.8238698,144.943608
,35.0,-37.81960739,144.9651574
5.0,150.0,-37.81758027,144.9493513
9.0,,-37.81445409,144.9428504
9.0,,-37.80975323,144.9735568
1.0,,-37.81921826,144.9470274
9.0,,-37.82271782,144.9464133
3.0,21.0,-37.82494916,144.9451338
5.0,70.0,-37.81473191,144.9408939
13.0,35.0,-37.82376116,144.9473995
1.0,,-37.81245712,144.9739404
1.0,50.0,-37.81444328,144.942844
5.0,70.0,-37.81457679,144.9424356
9.0,,-37.81203148,144.9800038
1.0,,-37.82019512,144.9505415
,,-37.82000862,144.9650026
13.0,14.0,-37.81558365,144.9668486
3.0,36.0,-37.81788206,144.9503556
,,-37.82366517,144.9520527
13.0,35.0,-37.82321758,144.9472025
9.0,,-37.82278397,144.9467901
1.0,,-37.82012855,144.9507164
9.0,,-37.82249358,144.945345
9.0,,-37.81946671,144.9746096
3.0,36.0,-37.81781541,144.948814
9.0,10.0,-37.82447195,144.947176
13.0,,-37.81929708,144.9645973
,,-37.81158913,144.9458677
13.0,70.0,-37.83230422,144.9728528
1.0,,-37.821017,144.9322627
9.0,,-37.82355987,144.9707861
12.0,,-37.81191507,144.9447606
13.0,14.0,-37.82123669,144.9617001
9.0,,-37.82309376,144.9418558
5.0,70.0,-37.81855432,144.9465011
12.0,,-37.82378063,144.9472783
,70.0,-37.82110061,144.9617013
9.0,,-37.82264741,144.9460778
,,-37.81644334,144.9394213
2.0,14.0,-37.82297617,144.951257
3.0,,-37.81817413,144.9504533
9.0,,-37.81845286,144.9737012
13.0,14.0,-37.81091341,144.9672188
,,-37.82395891,144.9520097
13.0,70.0,-37.80623229,144.9697709
13.0,35.0,-37.82341997,144.9473569
5.0,70.0,-37.81474595,144.9416489
9.0,,-37.81843863,144.9736886
13.0,70.0,-37.80239859,144.9661539
9.0,,-37.81961928,144.9748086
9.0,3.0,-37.81212266,144.9667121
5.0,70.0,-37.81755498,144.9462156
13.0,70.0,-37.80539097,144.9703798
9.0,,-37.81494671,144.9411098
1.0,,-37.81243593,144.9739793
,,-37.82382997,144.9521294
1.0,,-37.8192069,144.9427195
1.0,,-37.81725746,144.9524671
5.0,150.0,-37.81759427,144.9492089
13.0,150.0,-37.82281075,144.9695986
9.0,,-37.81503916,144.9418925
9.0,10.0,-37.8240333,144.9474055
5.0,35.0,-37.82070714,144.9523884
,,-37.8183554,144.9446129
13.0,70.0,-37.82111698,144.9624552
,,-37.82029168,144.9452856
9.0,,-37.8024982,144.9632853
,,-37.82469993,144.94564
9.0,,-37.82272955,144.9464692
9.0,,-37.81292538,144.9654618
9.0,,-37.82245921,144.9451812
13.0,14.0,-37.81082229,144.9670726
13.0,70.0,-37.81813893,144.9451537
9.0,,-37.82260434,144.9458727
,,-37.82353128,144.9519903
13.0,14.0,-37.8117854,144.9678679
9.0,,-37.82020269,144.9448329
5.0,70.0,-37.82454342,144.9462585
1.0,,-37.81482028,144.942083
13.0,14.0,-37.81090388,144.9670833
12.0,,-37.82346585,144.9473108
13.0,35.0,-37.82391975,144.9473809
9.0,,-37.82268066,144.9462362
1.0,20.0,-37.82408698,144.9439095
13.0,14.0,-37.81090176,144.9672523
13.0,35.0,-37.82351742,144.9472584
12.0,,-37.82361157,144.9473124
9.0,,-37.81439052,144.9435962
,,-37.81842468,144.944405
9.0,,-37.82242996,144.9454022
9.0,,-37.82264575,144.9464283
9.0,,-37.81866638,144.9738897
1.0,20.0,-37.82456577,144.9468188
4.0,150.0,-37.82109171,144.9545811
13.0,35.0,-37.82448569,144.9434758
13.0,35.0,-37.8238339,144.9472914
,125.0,-37.81917579,144.9654425
1.0,,-37.81415948,144.9438297
9.0,,-37.81862375,144.9739232
9.0,,-37.80690407,144.9625021
,,-37.82494881,144.945112
13.0,70.0,-37.83232329,144.972838
5.0,70.0,-37.82059156,144.9492835
5.0,70.0,-37.8243715,144.9447998
13.0,14.0,-37.81558683,144.9671195
9.0,,-37.81915584,144.9435349
1.0,,-37.81500296,144.9411208
13.0,35.0,-37.82398957,144.9471484
9.0,3.0,-37.81214884,144.9664584
,,-37.82384027,144.9521342
13.0,70.0,-37.82021288,144.9498164
13.0,35.0,-37.82484515,144.9454465
5.0,70.0,-37.82051525,144.9495432
1.0,,-37.81727611,144.9527984
1.0,,-37.82118986,144.9330992
9.0,,-37.81969952,144.9679564
3.0,36.0,-37.81771555,144.949842
13.0,,-37.81491509,144.941054
12.0,,-37.82388262,144.947344
,,-37.82429989,144.9521673
9.0,10.0,-37.82380258,144.9434329
1.0,,-37.82132221,144.932053
1.0,,-37.82099071,144.9325958
5.0,70.0,-37.82040837,144.9499113
1.0,50.0,-37.81327731,144.9417346
13.0,70.0,-37.81963757,144.9518101
13.0,35.0,-37.8232916,144.9472239
9.0,,-37.81964419,144.9748307
1.0,,-37.81771906,144.9508706
9.0,,-37.81875186,144.9740363
9.0,,-37.8024166,144.963233
9.0,,-37.82245338,144.9454058
,,-37.81817462,144.9450602
9.0,,-37.80984259,144.9638389
,,-37.8140964,144.9439937
13.0,14.0,-37.81633586,144.9671477
1.0,,-37.81774116,144.945509
9.0,,-37.81424315,144.9431404
3.0,21.0,-37.82462984,144.9455374
1.0,20.0,-37.8245614,144.9469851
,,-37.81912871,144.9434782
5.0,70.0,-37.82422658,144.9443623
13.0,70.0,-37.82445255,144.946451
,35.0,-37.81968142,144.9651392
13.0,70.0,-37.82404822,144.9520871
13.0,70.0,-37.81821028,144.9449666
9.0,,-37.8191793,144.9743564
3.0,36.0,-37.81759155,144.9502842
1.0,18.0,-37.82429069,144.9473308
1.0,,-37.81775431,144.9511475
13.0,35.0,-37.8238692,144.9471322
,,-37.81612159,144.9398206
5.0,70.0,-37.81865055,144.9459105
12.0,,-37.82345576,144.9472784
5.0,70.0,-37.82441268,144.9474988
13.0,70.0,-37.82071868,144.9523732
1.0,,-37.82447697,144.9435077
,,-37.81417901,144.9437785
13.0,35.0,-37.82297793,144.9414779
9.0,,-37.81422764,144.9435942
13.0,70.0,-37.81981818,144.9599111
9.0,,-37.81873044,144.9739463
13.0,14.0,-37.81175573,144.9678451
3.0,36.0,-37.81496087,144.941287
,,-37.82374581,144.9519111
5.0,70.0,-37.81939872,144.9539127
9.0,10.0,-37.82381593,144.9434495
13.0,14.0,-37.81113485,144.9698903
12.0,,-37.82286941,144.947197
9.0,,-37.81600535,144.9666514
9.0,,-37.80979879,144.9734429
13.0,14.0,-37.81187228,144.9675018
5.0,70.0,-37.81451807,144.9426084
9.0,,-37.8072124,144.9625933
1.0,,-37.81825343,144.9454513
1.0,50.0,-37.81501942,144.9414078
3.0,14.0,-37.82449748,144.9459577
1.0,50.0,-37.81536922,144.9443512
9.0,,-37.81863086,144.9739295
9.0,,-37.8155275,144.9400453
,,-37.81980379,144.96506
1.0,,-37.81488278,144.9410616
16.0,,-37.81535303,144.9406709
9.0,,-37.82216364,144.9446492
,,-37.81840317,144.9446785
12.0,,-37.82310547,144.947264
9.0,,-37.82261291,144.9464233
9.0,,-37.81589407,144.9393439
5.0,35.0,-37.81524444,144.9404385
9.0,,-37.82266305,144.9463287
2.0,125.0,-37.81982983,144.9649577
,,-37.81840538,144.9448231
13.0,70.0,-37.82427621,144.9448146
13.0,70.0,-37.81806729,144.9458926
13.0,14.0,-37.82130237,144.961617
13.0,70.0,-37.83231905,144.9730392
1.0,,-37.81832653,144.9452569
,,-37.81950025,144.9651269
9.0,,-37.79952112,144.9503938
5.0,70.0,-37.82406713,144.9482882
13.0,70.0,-37.820061,144.9656348
9.0,,-37.81900455,144.9728072
9.0,,-37.82113499,144.9639116
13.0,70.0,-37.8247273,144.9468685
13.0,35.0,-37.81968681,144.9746391
13.0,14.0,-37.81179069,144.9678545
3.0,36.0,-37.81783254,144.9502349
9.0,,-37.81945321,144.9746612
12.0,,-37.82390069,144.9472372
,,-37.82040167,144.9452294
3.0,,-37.81839857,144.9448398
1.0,,-37.81489122,144.9411855
3.0,14.0,-37.82357115,144.9432729
9.0,,-37.81899653,144.9742558
9.0,,-37.82249549,144.9453541
9.0,,-37.81803856,144.9454766
12.0,,-37.82381409,144.9474126
9.0,,-37.81292323,144.9654692
13.0,14.0,-37.81115075,144.9698822
5.0,70.0,-37.81864501,144.9467159
,125.0,-37.81920931,144.9652703
9.0,,-37.81942,144.9746317
1.0,18.0,-37.82450161,144.9460631
12.0,,-37.82378195,144.9472454
9.0,,-37.81917474,144.9435434
13.0,70.0,-37.81883582,144.9462549
1.0,,-37.82123172,144.9327739
13.0,,-37.80128595,144.9572316
13.0,14.0,-37.81070681,144.9672577
4.0,,-37.81757306,144.95005
5.0,70.0,-37.81867499,144.946554
,,-37.82354335,144.9518175
13.0,150.0,-37.82382699,144.9478847
13.0,35.0,-37.8228689,144.9472112
9.0,,-37.82243189,144.9453142
9.0,,-37.80983905,144.9735287
9.0,,-37.81958989,144.9747181
12.0,,-37.82310668,144.9471911
9.0,,-37.81163537,144.9683527
1.0,20.0,-37.82433138,144.9473087
,70.0,-37.82088102,144.9623433
13.0,70.0,-37.82260116,144.9707472
,,-37.81919343,144.9434049
9.0,10.0,-37.82360502,144.9432204
12.0,,-37.81961583,144.9650824
13.0,35.0,-37.81650961,144.9834824
1.0,,-37.82135874,144.9325385
13.0,14.0,-37.8117462,144.9678478
,,-37.81950025,144.9651269
9.0,,-37.82243814,144.9453104
13.0,35.0,-37.8237923,144.947341
9.0,,-37.82244202,144.9450993
1.0,,-37.81789002,144.9506687
,,-37.8183676,144.9448735
5.0,70.0,-37.82495775,144.9447794
5.0,70.0,-37.81520098,144.9416141
9.0,,-37.81029293,144.964028
13.0,35.0,-37.82382196,144.9471885
9.0,,-37.82240987,144.9453992
9.0,,-37.81626059,144.9667899
9.0,,-37.82215923,144.9446317
9.0,,-37.81487716,144.9423172
13.0,70.0,-37.81832946,144.9446545
5.0,70.0,-37.8250857,144.9461872
3.0,36.0,-37.81759111,144.9492434
12.0,,-37.82315793,144.9472789
13.0,14.0,-37.81074707,144.9673019
13.0,100.0,-37.82007773,144.9591051
,70.0,-37.82104417,144.9623094
9.0,,-37.82196313,144.9444702
12.0,,-37.82372471,144.947344
1.0,,-37.82444636,144.9436008
13.0,70.0,-37.81881647,144.9462462
2.0,125.0,-37.8198884,144.9664421
9.0,,-37.81019811,144.9639846
9.0,,-37.81859521,144.9738269
13.0,70.0,-37.81806748,144.9453409
,,-37.81803182,144.9454344
13.0,14.0,-37.81609113,144.9670082
13.0,14.0,-37.81088269,144.9673355
2.0,14.0,-37.82292638,144.9514098
12.0,,-37.82333312,144.9473265
9.0,,-37.82262394,144.945966
13.0,70.0,-37.82292638,144.9705541
9.0,,-37.82270021,144.9463294
3.0,36.0,-37.8177366,144.9496169
9.0,,-37.81144538,144.9665779
,,-37.8196675,144.9650951
3.0,14.0,-37.82230524,144.9515104
13.0,70.0,-37.81477211,144.9416641
9.0,32.0,-37.82019825,144.9607594
1.0,50.0,-37.81323818,144.9418366
1.0,50.0,-37.82488331,144.9456729
13.0,35.0,-37.81934886,144.9739458
13.0,14.0,-37.81114651,144.969846
9.0,,-37.82250313,144.9453905
13.0,70.0,-37.82114453,144.9625196
12.0,,-37.82319329,144.9472173
4.0,,-37.81775858,144.9501842
5.0,35.0,-37.81512676,144.9445415
9.0,200.0,-37.82030232,144.9597488
9.0,,-37.81839599,144.9737221
3.0,36.0,-37.81770582,144.9499368
9.0,,-37.81294142,144.9654692
1.0,20.0,-37.82447194,144.9471759
9.0,,-37.81482481,144.9420855
13.0,35.0,-37.82322061,144.947311
1.0,,-37.81745252,144.9521914
3.0,36.0,-37.81754987,144.9496687
5.0,150.0,-37.81793795,144.9509965
9.0,,-37.81902045,144.9728286
1.0,50.0,-37.80232865,144.9656282
13.0,14.0,-37.811173,144.969846
1.0,,-37.81585965,144.9397838
9.0,,-37.8226611,144.9461431
13.0,70.0,-37.82431335,144.9451611
13.0,35.0,-37.82379458,144.9472108
13.0,70.0,-37.82406716,144.9482882
,,-37.82378877,144.9521102
,,-37.82501396,144.9461036
12.0,,-37.82288793,144.9471652
9.0,,-37.82265719,144.9461244
12.0,,-37.8232886,144.947246
9.0,3.0,-37.81242381,144.965521
,,-37.81882358,144.9681024
13.0,70.0,-37.81847225,144.9442802
9.0,,-37.81443118,144.9434887
1.0,,-37.82133091,144.9335168
9.0,,-37.81016223,144.9641849
9.0,,-37.8149586,144.9421044
5.0,70.0,-37.81886431,144.9464885
12.0,,-37.82282751,144.9471472
9.0,,-37.81912108,144.9743664
9.0,,-37.81145776,144.9688221
1.0,,-37.81478484,144.9392
9.0,,-37.81908786,144.9743369
13.0,150.0,-37.82153917,144.9690079
9.0,,-37.81817535,144.9735272
9.0,,-37.81117452,144.9697782
13.0,70.0,-37.82401453,144.9480243
13.0,70.0,-37.82436917,144.9447245
9.0,,-37.80978607,144.9735636
3.0,,-37.81837134,144.9448183
3.0,,-37.82036318,144.9446928
1.0,,-37.81722029,144.952597
9.0,,-37.8226298,144.945994
,,-37.81887297,144.9431771
9.0,,-37.81584533,144.9393976
13.0,14.0,-37.8124762,144.9653774
9.0,,-37.82247012,144.9454083
13.0,70.0,-37.82427916,144.9709806
13.0,14.0,-37.81178116,144.9678759
9.0,,-37.81459865,144.9426651
13.0,70.0,-37.83242073,144.9730405
1.0,50.0,-37.82502601,144.9470421
1.0,18.0,-37.8245614,144.9469851
3.0,14.0,-37.8217023,144.9445532
13.0,35.0,-37.82386679,144.9473959
13.0,35.0,-37.8154142,144.9394745
3.0,36.0,-37.81756453,144.9495103
12.0,,-37.82300877,144.9472011
9.0,,-37.81971435,144.9677418
13.0,14.0,-37.81250692,144.9653734
13.0,70.0,-37.82008347,144.9655062
9.0,,-37.81148122,144.9750906
5.0,70.0,-37.8196647,144.9517137
,35.0,-37.8195475,144.9747625
5.0,70.0,-37.81520931,144.9416013
,,-37.81922234,144.94338
,,-37.82328409,144.9518752
9.0,,-37.82352915,144.9707633
13.0,35.0,-37.82283725,144.9470904
1.0,,-37.82133841,144.9320606
13.0,35.0,-37.82302277,144.9472549
1.0,50.0,-37.81489682,144.9417405
13.0,35.0,-37.82340926,144.9472488
13.0,35.0,-37.81697485,144.9452813
9.0,,-37.78689912,144.9416933
1.0,35.0,-37.8237618,144.9476692
9.0,,-37.81012512,144.9725604
9.0,,-37.82243502,144.9453123
1.0,150.0,-37.81422757,144.9472885
,70.0,-37.82110677,144.9623646
9.0,,-37.78692077,144.9416542
1.0,50.0,-37.81835541,144.9446129
9.0,,-37.81191892,144.9667927
9.0,,-37.82359483,144.9707928
,35.0,-37.81866978,144.9739867
,,-37.82335156,144.9517288
9.0,,-37.81553385,144.9396336
9.0,,-37.82266305,144.9461524
1.0,,-37.81527505,144.9408391
13.0,14.0,-37.82024193,144.9463432
9.0,,-37.81461937,144.9426492
16.0,,-37.814771,144.9422138
5.0,70.0,-37.82451287,144.9474711
,,-37.81628481,144.9393706
13.0,35.0,-37.8238303,144.9471798
1.0,,-37.81481661,144.9420923
2.0,14.0,-37.78673536,144.9420208
13.0,70.0,-37.81960206,144.9603188
2.0,14.0,-37.82290837,144.9515694
16.0,,-37.82306919,144.9480726
13.0,70.0,-37.81481796,144.9409928
,,-37.82369253,144.9518865
13.0,150.0,-37.82197223,144.9696624
,,-37.81585967,144.9397838
1.0,18.0,-37.82398571,144.9438221
,35.0,-37.81821688,144.9735857
9.0,,-37.82265716,144.9463326
1.0,,-37.81532256,144.9407596
1.0,150.0,-37.82403466,144.9482
9.0,,-37.81835322,144.9736132
9.0,,-37.81467025,144.9423484
9.0,,-37.81865215,144.9738772
16.0,,-37.82311827,144.948727
9.0,,-37.81850269,144.9737452
12.0,,-37.82389259,144.9472419
1.0,,-37.81491319,144.9410849
9.0,,-37.81826781,144.9735378
13.0,14.0,-37.81179705,144.9678303
1.0,50.0,-37.81466311,144.9417233
13.0,35.0,-37.82335555,144.9472393
5.0,70.0,-37.81485088,144.9416107
9.0,,-37.82355351,144.9708237
1.0,,-37.81644329,144.9433562
1.0,20.0,-37.8245249,144.9470866
13.0,35.0,-37.82336414,144.9473475
1.0,150.0,-37.81446437,144.947466
13.0,70.0,-37.82516241,144.9471228
9.0,,-37.80825132,144.9633351
9.0,,-37.81853827,144.9737766
1.0,,-37.81495316,144.9442864
,,-37.81937926,144.9651913
1.0,,-37.8183064,144.9453132
13.0,70.0,-37.82393593,144.9476924
9.0,,-37.78702179,144.9414717
9.0,,-37.81891653,144.974125
12.0,,-37.82380688,144.9473769
9.0,,-37.81928714,144.9745138
9.0,,-37.81042344,144.964088
9.0,,-37.82239281,144.945338
9.0,40.0,-37.82399184,144.9434202
12.0,,-37.81169369,144.9453323
,,-37.82359663,144.9518421
,,-37.79767409,144.9251311
9.0,,-37.82273933,144.9465158
3.0,36.0,-37.81753377,144.949826
13.0,14.0,-37.81249527,144.9653681
,,-37.82510413,144.9467988
1.0,50.0,-37.8173929,144.9452368
9.0,25.0,-37.81467825,144.9422544
9.0,,-37.82266011,144.9463307
,,-37.82405481,144.952054
1.0,,-37.81628481,144.9393706
5.0,70.0,-37.81869799,144.946564
,,-37.81379471,144.9440773
5.0,70.0,-37.82447146,144.9466266
3.0,14.0,-37.82375444,144.943468
5.0,70.0,-37.82433858,144.9453964
9.0,,-37.82276671,144.9466462
9.0,,-37.81530586,144.9404725
9.0,,-37.82018715,144.9450684
3.0,36.0,-37.81754187,144.9497482
12.0,,-37.82387638,144.9472513
1.0,,-37.81505876,144.9411538
1.0,18.0,-37.82412296,144.9475413
9.0,,-37.81855962,144.9737955
13.0,35.0,-37.81721283,144.9454866
,,-37.81427401,144.9433036
,,-37.81986627,144.9649681
,,-37.81631992,144.9400162
13.0,70.0,-37.81464365,144.9408008
12.0,,-37.81183601,144.9449648
,,-37.81583736,144.9394185
,70.0,-37.82010939,144.9653687
9.0,,-37.81480857,144.9418112
9.0,,-37.81814688,144.9735021
1.0,4.0,-37.81483634,144.9424242
3.0,14.0,-37.81998768,144.9670297
12.0,,-37.82396524,144.9473024
1.0,20.0,-37.8131992,144.941939
9.0,,-37.82096443,144.9617109
9.0,,-37.81905117,144.9729118
13.0,35.0,-37.82346323,144.9472557
9.0,,-37.81046032,144.964339
2.0,14.0,-37.82275582,144.9515373
3.0,36.0,-37.81770053,144.9499949
1.0,,-37.81493799,144.9412139
1.0,18.0,-37.823399,144.9431138
12.0,,-37.82381949,144.9474037
9.0,,-37.78712281,144.9412891
1.0,,-37.81500218,144.9412475
2.0,125.0,-37.81909143,144.9654847
9.0,,-37.8113896,144.9665261
5.0,70.0,-37.82428513,144.9449021
12.0,,-37.82391219,144.9473687
9.0,10.0,-37.82342361,144.9430549
1.0,,-37.81497534,144.9414816
1.0,,-37.82134326,144.932975
12.0,,-37.82364797,144.9473092
1.0,50.0,-37.81837929,144.9445507
9.0,,-37.82303655,144.9418089
1.0,,-37.8149404,144.9442742
9.0,,-37.81907255,144.9742624
,,-37.81879314,144.9429545
1.0,150.0,-37.81422233,144.9472843
9.0,,-37.81812553,144.9734832
3.0,36.0,-37.81763375,144.9503931
9.0,,-37.81902998,144.9729909
9.0,,-37.81530055,144.9407152
9.0,,-37.81533774,144.9406208
,,-37.8203983,144.9452271
1.0,,-37.81474542,144.9416803
1.0,,-37.81462303,144.9418148
5.0,70.0,-37.81481796,144.9409928
9.0,,-37.80929705,144.9638176
9.0,,-37.81971435,144.9677767
5.0,35.0,-37.82397338,144.9477091
1.0,18.0,-37.82390398,144.9474441
9.0,,-37.81909617,144.9743443
13.0,70.0,-37.8251556,144.9472545
13.0,70.0,-37.81985314,144.9599205
9.0,,-37.78694241,144.9416151
1.0,,-37.81603728,144.9444545
13.0,70.0,-37.81996437,144.9593425
13.0,100.0,-37.81996437,144.9591078
13.0,70.0,-37.81950036,144.9606621
,,-37.81925985,144.9652067
9.0,25.0,-37.81442051,144.9427954
12.0,,-37.82330604,144.9472505
1.0,,-37.81480112,144.9417018
9.0,,-37.8227417,144.9468042
13.0,70.0,-37.82445018,144.9464287
9.0,,-37.82241157,144.9453265
,,-37.81818884,144.9450496
9.0,,-37.82262769,144.9463523
3.0,14.0,-37.82249975,144.9508236
1.0,,-37.81460725,144.9426712
5.0,35.0,-37.81840003,144.9459229
5.0,150.0,-37.81763129,144.9488292
13.0,35.0,-37.8231575,144.9416691
13.0,,-37.81519061,144.9409059
1.0,,-37.82444798,144.9435384
3.0,14.0,-37.82188933,144.9445588
3.0,14.0,-37.82326448,144.9430046
13.0,35.0,-37.82444633,144.9436008
13.0,70.0,-37.82008486,144.9654979
2.0,14.0,-37.8227198,144.9514782
9.0,,-37.8226753,144.9464328
,,-37.82494786,144.9446653
12.0,,-37.8233243,144.9473245
9.0,,-37.81162715,144.9666783
9.0,,-37.8159142,144.939293
