feature,condition_rating,Latitude,Longitude
Bicycle Rails,3.17,-37.81721207013247,144.96027221307781
Bollard,1.0,-37.77552238778645,144.93958048987233
Bicycle Rails,3.12,-37.81385406545283,144.96873039632493
Bicycle Rails,3.1,-37.81055697500369,144.9685554169924
Bicycle Rails,4.16,-37.81105939569336,144.96438686875783
Bicycle Rails,3.13,-37.810246690497046,144.9723822059731
Bollard,2.73,-37.80722596835071,144.9505203106586
Bollard,1.0,-37.775520392513435,144.93956430977659
Bicycle Rails,3.13,-37.80964083634996,144.97224134726622
Bollard,4.0,-37.81002107757912,144.97846467862863
Bicycle Rails,3.13,-37.80963284715689,144.972237931026
Bicycle Rails,3.13,-37.80962405315107,144.9722348775681
Bicycle Rails,2.21,-37.80712698836494,144.96431199422497
Bicycle Rails,2.21,-37.807131611005396,144.96429789646447
Bicycle Rails,1.21,-37.80714091081897,144.96426243007505
Bicycle Rails,1.21,-37.80715159728472,144.9642341949606
Bicycle Rails,2.21,-37.8071357047626,144.96427926987386
Bollard,3.17,-37.81529999778663,144.9654573542151
Bollard,1.25,-37.79752984933089,144.96895438025376
Bicycle Rails,1.0,-37.807317830640365,144.96376836450057
Bicycle Rails,1.0,-37.80732158191236,144.9637559943689
Bicycle Rails,1.0,-37.80732491987708,144.96374056881882
Bicycle Rails,1.0,-37.80732766265333,144.96372720413174
Bicycle Rails,1.0,-37.80733208347615,144.96371186241603
Bicycle Rails,1.0,-37.807344325894995,144.9636693863888
Bicycle Rails,1.0,-37.80734609747201,144.9636571842177
Bollard,4.0,-37.809993456095654,144.9785092771364
Bicycle Rails,3.1,-37.80994298252108,144.9698553381076
Bicycle Rails,3.1,-37.809952483743395,144.96981577632897
Bicycle Rails,3.1,-37.81018794236877,144.9690203403669
Bicycle Rails,3.17,-37.80056585063365,144.96707538711576
Bollard,2.99,-37.792641387843545,144.95693387936058
Bicycle Rails,2.97,-37.80022784609818,144.96713439984816
Bicycle Rails,3.17,-37.79994335191938,144.96718183691215
Bicycle Rails,3.17,-37.799673073904934,144.9672279752329
Bicycle Rails,3.17,-37.799474996863616,144.9672594136953
Bicycle Rails,3.17,-37.79747020707851,144.96763372913978
Bicycle Rails,1.17,-37.82046099741199,144.95909239861476
Bicycle Rails,3.13,-37.80964809320961,144.9722441020154
Bicycle Rails,3.11,-37.79887192199342,144.96805799832396
Bicycle Rails,3.15,-37.806259909519234,144.96309968797212
Bicycle Rails,2.75,-37.801114638191,144.96099591101773
Bicycle Rails,2.75,-37.80123380617173,144.9609769603975
Bicycle Rails,3.17,-37.817217406099836,144.96024730156134
Bicycle Rails,3.16,-37.81171470541475,144.9649119478899
Bicycle Rails,3.11,-37.80735093296054,144.95807143974363
Bicycle Rails,2.97,-37.80592597064031,144.95839237510356
Bicycle Rails,2.97,-37.80592396237607,144.9584012897996
Bicycle Rails,2.97,-37.805918965902556,144.95840937813915
Bicycle Rails,3.14,-37.805059791811736,144.94960795195735
Bicycle Rails,3.08,-37.798912919080145,144.9702628838276
Bicycle Rails,3.08,-37.79893617425696,144.9702579315229
Bicycle Rails,3.08,-37.799051980046926,144.9702424956826
Bicycle Rails,3.08,-37.799076964263435,144.9702385181724
Bollard,3.0,-37.822133383063345,144.97278458045926
Bicycle Rails,3.11,-37.79889627646455,144.96830480269045
Bicycle Rails,3.11,-37.79868887638122,144.96842791791568
Bicycle Rails,3.11,-37.79874149941434,144.96687668605762
Bicycle Rails,2.96,-37.80223079830847,144.95965136419284
Bicycle Rails,2.96,-37.802292402724426,144.959638879039
Bicycle Rails,3.13,-37.81382796354781,144.97432960313688
Bicycle Rails,3.13,-37.81380495570686,144.9743175094799
Bicycle Rails,2.13,-37.81153188803869,144.9732684938654
Bicycle Rails,3.12,-37.81412591061476,144.9688534653086
Bicycle Rails,3.0,-37.79943761448597,144.9557756999679
Bicycle Rails,4.11,-37.80856495127287,144.9677423291653
Bicycle Rails,3.03,-37.82969798287133,144.96562432248595
Bollard,2.17,-37.816929610999516,144.96531230297933
Bicycle Rails,3.03,-37.82970899729613,144.96562027053776
Bicycle Rails,3.02,-37.827776953719955,144.96617744847467
Bicycle Rails,3.12,-37.807903338886774,144.95157438987584
Bicycle Rails,3.12,-37.807921549247055,144.95158513151978
Bicycle Rails,2.92,-37.81128374967285,144.95323354260816
Bollard,3.09,-37.81652416157764,144.95924525079855
Bicycle Rails,2.92,-37.8122298847127,144.95395382256055
Bicycle Rails,2.92,-37.812248057394406,144.95396240817422
Bicycle Rails,3.12,-37.81268719673797,144.9538740641318
Bicycle Rails,3.12,-37.81270356793996,144.9538826995109
Bicycle Rails,3.12,-37.81331997703886,144.95445875052843
Bicycle Rails,3.12,-37.81349642659501,144.9545469131655
Bicycle Rails,3.12,-37.81555536007265,144.95520698983063
Bollard,2.8,-37.79459081451672,144.92063447693374
Bollard,3.0,-37.79562695220982,144.93075272675478
Bollard,3.0,-37.78686437930078,144.95163634580962
Bicycle Rails,3.12,-37.814222293104564,144.9548824291103
Bollard,1.0,-37.8226949272144,144.91706729700596
Bicycle Rails,2.92,-37.814578383704806,144.9550453800742
Bicycle Rails,3.12,-37.81720985677904,144.95624166146024
Bicycle Rails,3.12,-37.816671617857345,144.95570884934835
Bicycle Rails,3.12,-37.81668252731235,144.95571434188864
Bicycle Rails,3.11,-37.81863746283188,144.95661352106606
Bicycle Rails,3.11,-37.81883455965137,144.9567023748439
Bollard,1.0,-37.80062086678541,144.96146344471822
Bicycle Rails,3.11,-37.81929876055011,144.9569156420682
Bicycle Rails,3.11,-37.81807487071754,144.9566505065802
Bicycle Rails,3.12,-37.80794600831389,144.95480685851
Bicycle Rails,3.12,-37.80804413850285,144.95485310606668
Bicycle Rails,3.11,-37.8097203922659,144.95563025080523
Bollard,2.73,-37.80723192148617,144.95051026427535
Bicycle Rails,3.11,-37.8107669993636,144.956117190781
Bicycle Rails,3.11,-37.81454307042316,144.957839656982
Bicycle Rails,3.14,-37.80339482764386,144.94968830211025
Bicycle Rails,3.14,-37.80393063271962,144.94958284769004
Bollard,1.25,-37.79755788039923,144.96894941040628
Bollard,1.0,-37.82263295023218,144.91710936998004
Bollard,3.0,-37.78730794369907,144.95046074481118
Bicycle Rails,3.17,-37.802707634926584,144.96647251083633
Bicycle Rails,3.16,-37.814272191201205,144.96274100891443
Bicycle Rails,3.16,-37.81426867886781,144.96275155618872
Bollard,3.15,-37.809729854015586,144.9463962287705
Bicycle Rails,4.17,-37.815949868518935,144.96532886765084
Bicycle Rails,3.16,-37.80866941580308,144.9635130358473
Bicycle Rails,4.16,-37.80849781924437,144.96343415122297
Bicycle Rails,4.16,-37.80848876070608,144.96343144688154
Bicycle Rails,4.16,-37.8084802583253,144.96342963594677
Bicycle Rails,3.11,-37.812147018161475,144.9592426532208
Bollard,3.0,-37.784174153357405,144.95501590898738
Bollard,3.0,-37.787444966676624,144.95062899225167
Bicycle Rails,4.16,-37.81207602465098,144.96203270765417
Bicycle Rails,3.16,-37.81164010055782,144.96182819087224
Bicycle Rails,4.06,-37.83618546258902,144.97598264679115
Bollard,1.25,-37.797584828605345,144.96894435664564
Bicycle Rails,4.06,-37.83617555652928,144.97597780427392
Bicycle Rails,1.92,-37.836163580693864,144.97597313196164
Bicycle Rails,3.17,-37.8187518004041,144.95489941559373
Bicycle Rails,3.16,-37.81353273697782,144.96270226821576
Bicycle Rails,3.16,-37.8145022315724,144.96268720207894
Bollard,3.11,-37.806541080528724,144.95818257021662
Bollard,3.0,-37.78428442898296,144.95518035342164
Bicycle Rails,3.1,-37.810152306265046,144.96151857096402
Bicycle Rails,3.1,-37.810148373467904,144.961536058155
Bicycle Rails,3.03,-37.823629942007585,144.98019753827916
Bicycle Rails,3.03,-37.82363248953288,144.98021996348862
Bicycle Rails,3.03,-37.82363519382898,144.98024102111233
Bicycle Rails,3.03,-37.82363714829699,144.98026039503915
Bicycle Rails,3.03,-37.82363792788351,144.98027957377946
Bicycle Rails,3.17,-37.82278990048293,144.9781151691324
Bicycle Rails,3.17,-37.82280377060426,144.97813569448545
Bicycle Rails,3.17,-37.822813317476125,144.97815111185898
Bicycle Rails,3.17,-37.82278147936292,144.97810233403027
Bollard,1.25,-37.79761287729269,144.96894040843088
Bicycle Rails,3.17,-37.82279749764732,144.9781220054948
Bicycle Rails,3.17,-37.81690388524572,144.96975268061811
Bicycle Rails,3.1,-37.81811360431486,144.96070395656773
Bicycle Rails,2.87,-37.81057699446581,144.95709134445855
Bicycle Rails,2.87,-37.81058822870216,144.9570947832389
Bicycle Rails,2.87,-37.81075370205845,144.95717371027814
Bollard,1.25,-37.79763982549797,144.96893535466234
Bollard,1.0,-37.822748919499816,144.91708327440256
Bicycle Rails,2.87,-37.81076605067087,144.95717904938047
Bicycle Rails,2.21,-37.806993354329954,144.96407282241032
Bollard,3.0,-37.776853851567026,144.94969078172383
Bicycle Rails,2.21,-37.806985522819296,144.9640993889031
Bicycle Rails,2.21,-37.806971694431965,144.96414917756067
Bicycle Rails,2.21,-37.8069651041124,144.9641693492696
Bicycle Rails,3.21,-37.80695905816435,144.96418973319138
Bicycle Rails,3.11,-37.81206247014574,144.95639418114607
Bollard,3.0,-37.78746301823628,144.9506513177643
Bicycle Rails,3.11,-37.81207209291176,144.95639823227063
Bicycle Rails,3.17,-37.81687267468269,144.96423933554033
Bicycle Rails,4.16,-37.81282854366371,144.96263893135935
Bicycle Rails,3.16,-37.812848863816136,144.96264666499567
Bicycle Rails,3.12,-37.80689252389447,144.9599391109639
Bicycle Rails,2.12,-37.806905222858866,144.95994387272182
Bicycle Rails,4.17,-37.81487879560511,144.96828132206664
Bicycle Rails,3.17,-37.81487500279525,144.96829653429137
Bicycle Rails,3.17,-37.818133188007835,144.95705104438784
Bicycle Rails,3.17,-37.81694315790143,144.96190623698482
Bicycle Rails,3.17,-37.81694570290916,144.9618970790773
Bicycle Rails,3.17,-37.81257972981769,144.9649423780058
Bicycle Rails,2.63,-37.823647001340895,144.9669833988898
Bollard,3.17,-37.815291001138675,144.96548952179936
Bollard,4.0,-37.81326776861025,144.97790402517734
Bicycle Rails,2.63,-37.82365606948654,144.9669814458939
Bicycle Rails,2.63,-37.82366502794933,144.96697835981507
Bicycle Rails,2.63,-37.823277017554844,144.9671944123663
Bicycle Rails,3.11,-37.80657892217878,144.95818732059772
Bicycle Rails,3.09,-37.814399447417294,144.9663960639942
Bicycle Rails,3.16,-37.81371435439695,144.96561243616594
Bicycle Rails,4.16,-37.8140979245522,144.9657914956971
Bicycle Rails,3.17,-37.8177017205639,144.95859506279598
Bicycle Rails,4.1,-37.810879024287814,144.96746737478415
Bicycle Rails,2.82,-37.796406601015754,144.94227572551378
Bollard,1.25,-37.79756688960724,144.96902241579548
Bollard,4.0,-37.80102825144915,144.95286886333275
Bicycle Rails,2.82,-37.79641089316797,144.9422841239329
Bicycle Rails,2.82,-37.796419606872036,144.94229285392612
Bicycle Rails,2.82,-37.796427603951415,144.94230183094112
Bollard,1.0,-37.797594846265135,144.96901835656288
Bollard,2.85,-37.84511300037787,144.9791173839707
Bicycle Rails,3.12,-37.802352410858575,144.95565807927966
Bicycle Rails,3.16,-37.820398359878226,144.9685082746883
Bicycle Rails,3.16,-37.82008337724144,144.96848612457248
Bicycle Rails,3.15,-37.8101898948523,144.94563629905105
Bollard,3.15,-37.80971888782225,144.94641334355953
Bollard,3.0,-37.784416751092095,144.95692683459788
Bollard,3.0,-37.7872153101772,144.95034725305877
Bicycle Rails,3.15,-37.810078839382236,144.94581532510807
Bicycle Rails,3.12,-37.802745299777804,144.966900231411
Bicycle Rails,3.15,-37.80690175261251,144.96638074234806
Bicycle Rails,3.15,-37.806904312534186,144.96640895441197
Bicycle Rails,3.03,-37.805704310293635,144.95538152805295
Bicycle Rails,4.1,-37.81014243681047,144.96916164197003
Bollard,1.0,-37.82020848959793,144.95912366548163
Bicycle Rails,1.09,-37.813329875706145,144.97031008143205
Bicycle Rails,3.16,-37.806207825225094,144.9578863268305
Bicycle Rails,2.56,-37.80188579753734,144.9597016324732
Bicycle Rails,2.36,-37.801708117216485,144.95945381685934
Bicycle Rails,2.95,-37.80233188312115,144.9605185773701
Bollard,3.0,-37.787246015966794,144.95113310042714
Bicycle Rails,2.95,-37.80234289977088,144.9605198643809
Bicycle Rails,2.89,-37.80429145086489,144.96797056759425
Bicycle Rails,3.08,-37.80712299736461,144.96872017941456
Bicycle Rails,2.17,-37.81974905679835,144.95913325349338
Bollard,1.0,-37.82262494542062,144.9171662848151
Bicycle Rails,2.17,-37.81973803597871,144.95917331814118
Bicycle Rails,2.87,-37.81056511238982,144.9572063968257
Bicycle Rails,2.97,-37.8042097894292,144.9575360028549
Bollard,1.0,-37.80375096845835,144.9574614155239
Bollard,3.0,-37.787036513010655,144.95140369211677
Bollard,3.0,-37.78683148619883,144.95167779233913
Bicycle Rails,2.97,-37.804212628532476,144.9575542108893
Bicycle Rails,2.97,-37.80421316901162,144.957574980997
Bicycle Rails,3.12,-37.813597899485835,144.95429795514772
Bicycle Rails,3.16,-37.80729194311564,144.95901444866556
Bicycle Rails,3.16,-37.807322984209094,144.9589284059501
Bicycle Rails,3.16,-37.807479945493405,144.9583708149926
Bicycle Rails,3.17,-37.8032297897397,144.96661935539007
Bicycle Rails,3.1,-37.81207100478398,144.97095749795122
Bicycle Rails,3.13,-37.81253459425602,144.97343406630995
Bicycle Rails,4.09,-37.81242909949887,144.97329462013096
Bicycle Rails,4.09,-37.81243334140044,144.97327928278557
Bicycle Rails,2.92,-37.81052484898753,144.95286943422005
Bicycle Rails,2.92,-37.81053683747745,144.95287478253283
Bicycle Rails,3.11,-37.7982897816778,144.96476621608272
Bicycle Rails,1.09,-37.813294298780434,144.97043146479592
Bollard,3.15,-37.810568825610446,144.94698931545517
Bollard,3.0,-37.78469716301064,144.95688845374397
Bicycle Rails,3.17,-37.81349808168775,144.9736667129774
Picnic Setting,3.0,-37.79137704938123,144.9235558336836
Bicycle Rails,3.17,-37.813982980692856,144.972042570965
Bicycle Rails,3.17,-37.81398782960149,144.97202062813406
Bicycle Rails,3.17,-37.81443503122035,144.970505980664
Bollard,3.14,-37.80840083239624,144.95144228509992
Bollard,3.0,-37.78469687359449,144.95687176996856
Bicycle Rails,3.17,-37.81443779234504,144.97049363677158
Bicycle Rails,2.13,-37.81158593625266,144.97329336892258
Bicycle Rails,3.11,-37.80840489641183,144.96829556429176
Bollard,3.0,-37.78464463657948,144.95683721351705
Bicycle Rails,2.17,-37.814388674390905,144.9699392748941
Bollard,3.14,-37.80839536115715,144.95145413562267
Bollard,3.0,-37.784630483014034,144.95683692202857
Bicycle Rails,3.13,-37.81327693109989,144.97097150891216
Bicycle Rails,3.13,-37.81329299962718,144.97097833895089
Bollard,1.0,-37.82016044588319,144.95913862132923
Bicycle Rails,3.17,-37.819024891488375,144.96246447186684
Bicycle Rails,3.17,-37.819019867894774,144.96248142311407
Bicycle Rails,3.17,-37.81901486560138,144.9624943977024
Bicycle Rails,3.12,-37.81387989057872,144.95442841480306
Bicycle Rails,4.17,-37.81311260574001,144.9673272844505
Bicycle Rails,4.16,-37.811202770563675,144.964459717754
Bicycle Rails,3.13,-37.8000258634772,144.95001906187935
Bollard,1.25,-37.80625993752161,144.94169726557763
Bicycle Rails,3.16,-37.80998597851464,144.97268046511527
Bicycle Rails,3.16,-37.80999601190435,144.9726874603318
Bicycle Rails,3.16,-37.81463641627011,144.96216120185088
Bicycle Rails,3.16,-37.81303042369223,144.96009980715613
Bicycle Rails,3.16,-37.813027096081406,144.96011580174135
Bicycle Rails,3.09,-37.8129710618676,144.95948236088458
Bicycle Rails,3.09,-37.81296769499031,144.9594960847104
Bicycle Rails,2.1,-37.80940451820076,144.97167453661865
Bollard,3.0,-37.79147035951735,144.96119067271178
Bicycle Rails,3.1,-37.809350570381504,144.9718700201377
Bicycle Rails,3.1,-37.81108805128235,144.9659512370616
Bicycle Rails,3.1,-37.81108341880052,144.96596999294388
Bicycle Rails,3.16,-37.81226260393763,144.96192023288359
Bicycle Rails,3.16,-37.81225923676874,144.9619339564789
Bicycle Rails,2.92,-37.812181546626626,144.95112207487824
Bicycle Rails,3.12,-37.81481745017254,144.95236361058843
Bollard,1.0,-37.820176492448105,144.9591337487715
Bollard,4.0,-37.797640260194534,144.9689396583908
Bicycle Rails,3.12,-37.81489826773705,144.95239886397994
Bicycle Rails,3.12,-37.814921963438174,144.9524141126151
Bicycle Rails,3.12,-37.816876702501894,144.95330058090366
Bicycle Rails,3.12,-37.81691472186445,144.9533155481734
Bicycle Rails,2.72,-37.80866072914959,144.95231777849924
Bollard,3.0,-37.78706954011352,144.95016834729137
Bicycle Rails,3.12,-37.80610536179328,144.94975440218505
Bicycle Rails,3.12,-37.806353028512476,144.95005081705116
Bicycle Rails,3.12,-37.8022966695576,144.96088935063747
Bicycle Rails,3.12,-37.80229368228153,144.96087296423036
Bicycle Rails,2.75,-37.80200105288423,144.9608251334122
Bollard,2.93,-37.81012779563564,144.9496842564968
Bollard,1.0,-37.792566830898245,144.9563764164647
Bicycle Rails,2.75,-37.80201334005762,144.96082172890752
Bicycle Rails,2.96,-37.80228154105227,144.95964133591275
Bicycle Rails,2.96,-37.802270115328426,144.9596424453935
Bicycle Rails,2.96,-37.80221062549959,144.9596521465162
Bicycle Rails,3.05,-37.80073553744383,144.94600050924913
Bollard,2.17,-37.814877887446556,144.96501933140397
Bollard,3.0,-37.787096900637515,144.9502025654985
Seat,3.0,-37.80273314347271,144.9627084345781
Bicycle Rails,3.05,-37.800758521146854,144.94599555671692
Bicycle Rails,2.93,-37.811032193039225,144.95089963537495
Bicycle Rails,3.04,-37.833104973683064,144.97394446142152
Bollard,3.13,-37.80839285333821,144.94843726037132
Bollard,1.0,-37.792555807916706,144.95639034756638
Bollard,3.0,-37.78690493607562,144.94988594857426
Bicycle Rails,3.04,-37.83309901476533,144.9738914484839
Bollard,1.0,-37.81886198207171,144.9792724962156
Bicycle Rails,3.11,-37.80086886591398,144.96724993327797
Bicycle Rails,3.11,-37.8008678729999,144.9672393980937
Bicycle Rails,3.11,-37.80086681940303,144.96723056818746
Bicycle Rails,2.17,-37.81680524684925,144.96598504136105
Bollard,3.0,-37.78716581706886,144.95028923242134
Bicycle Rails,2.99,-37.82616026490602,144.96903932870688
Bicycle Rails,2.99,-37.82615239120524,144.96904261213965
Bicycle Rails,3.16,-37.820439643155005,144.96386561271675
Bicycle Rails,3.16,-37.820430772633834,144.9638633572031
Bollard,3.0,-37.786873923692426,144.95213855224742
Bicycle Rails,3.16,-37.82042205869809,144.96385973413615
Bicycle Rails,3.16,-37.82041362480467,144.96385667139484
Bicycle Rails,3.16,-37.816166342262086,144.95613526157655
Bicycle Rails,3.16,-37.81616119263692,144.95615528318265
Bicycle Rails,3.16,-37.81616328485202,144.95614602407494
Bicycle Rails,3.16,-37.816081923921345,144.95642726341748
Bollard,3.17,-37.81488873648769,144.96499006656677
Seat,4.0,-37.803035209470984,144.96587746539575
Bicycle Rails,3.16,-37.816078872395686,144.95643836652184
Bicycle Rails,3.16,-37.816075907002094,144.95644924005512
Bicycle Rails,3.13,-37.8096169549356,144.97223086901485
Bicycle Rails,2.13,-37.8101641359741,144.9724707917491
Bollard,1.0,-37.80351848104583,144.9498494568427
Bollard,4.0,-37.81632142651436,144.9878209801104
