Cluster,Dur_bins,Variable,Mean,Duration,Profile_shape,Cluster_id
2,0.833333333,crain,0.886041036,[0.25 - 2:10) hr,B1,2-A
2,0.791666667,prain,0.156921176,[0.25 - 2:10) hr,B1,2-A
2,0.791666667,irain,1.883054109,[0.25 - 2:10) hr,B1,2-A
2,0.916666667,crain,0.966495106,[0.25 - 2:10) hr,B1,2-A
2,0.875,prain,0.080454069,[0.25 - 2:10) hr,B1,2-A
2,0.875,irain,0.965448833,[0.25 - 2:10) hr,B1,2-A
2,1,crain,1,[0.25 - 2:10) hr,B1,2-A
2,0.958333333,prain,0.033504894,[0.25 - 2:10) hr,B1,2-A
2,0.958333333,irain,0.40205873,[0.25 - 2:10) hr,B1,2-A
3,0.083333333,crain,0.05977176,[0.25 - 2:10) hr,B2,3-A
3,0.041666667,prain,0.05977176,[0.25 - 2:10) hr,B2,3-A
3,0.041666667,irain,0.717261114,[0.25 - 2:10) hr,B2,3-A
3,0.166666667,crain,0.100364465,[0.25 - 2:10) hr,B2,3-A
3,0.125,prain,0.040592705,[0.25 - 2:10) hr,B2,3-A
3,0.125,irain,0.487112465,[0.25 - 2:10) hr,B2,3-A
3,0.25,crain,0.153314606,[0.25 - 2:10) hr,B2,3-A
3,0.208333333,prain,0.052950141,[0.25 - 2:10) hr,B2,3-A
3,0.208333333,irain,0.635401697,[0.25 - 2:10) hr,B2,3-A
3,0.333333333,crain,0.216880825,[0.25 - 2:10) hr,B2,3-A
3,0.291666667,prain,0.063566219,[0.25 - 2:10) hr,B2,3-A
3,0.291666667,irain,0.762794627,[0.25 - 2:10) hr,B2,3-A
3,0.416666667,crain,0.276283537,[0.25 - 2:10) hr,B2,3-A
3,0.375,prain,0.059402712,[0.25 - 2:10) hr,B2,3-A
3,0.375,irain,0.71283254,[0.25 - 2:10) hr,B2,3-A
3,0.5,crain,0.335122492,[0.25 - 2:10) hr,B2,3-A
3,0.458333333,prain,0.058838955,[0.25 - 2:10) hr,B2,3-A
3,0.458333333,irain,0.706067461,[0.25 - 2:10) hr,B2,3-A
3,0.583333333,crain,0.412309553,[0.25 - 2:10) hr,B2,3-A
3,0.541666667,prain,0.077187061,[0.25 - 2:10) hr,B2,3-A
3,0.541666667,irain,0.926244728,[0.25 - 2:10) hr,B2,3-A
3,0.666666667,crain,0.458276045,[0.25 - 2:10) hr,B2,3-A
3,0.625,prain,0.045966493,[0.25 - 2:10) hr,B2,3-A
3,0.625,irain,0.551597912,[0.25 - 2:10) hr,B2,3-A
3,0.75,crain,0.536954527,[0.25 - 2:10) hr,B2,3-A
3,0.708333333,prain,0.078678482,[0.25 - 2:10) hr,B2,3-A
3,0.708333333,irain,0.944141785,[0.25 - 2:10) hr,B2,3-A
3,0.833333333,crain,0.699045765,[0.25 - 2:10) hr,B2,3-A
3,0.791666667,prain,0.162091237,[0.25 - 2:10) hr,B2,3-A
3,0.791666667,irain,1.94509485,[0.25 - 2:10) hr,B2,3-A
3,0.916666667,crain,0.92737091,[0.25 - 2:10) hr,B2,3-A
3,0.875,prain,0.228325145,[0.25 - 2:10) hr,B2,3-A
3,0.875,irain,2.739901744,[0.25 - 2:10) hr,B2,3-A
3,1,crain,1,[0.25 - 2:10) hr,B2,3-A
3,0.958333333,prain,0.07262909,[0.25 - 2:10) hr,B2,3-A
3,0.958333333,irain,0.871549077,[0.25 - 2:10) hr,B2,3-A
4,0.083333333,crain,0.066579049,[0.25 - 2:10) hr,F1,4-A
4,0.041666667,prain,0.066579049,[0.25 - 2:10) hr,F1,4-A
4,0.041666667,irain,0.798948584,[0.25 - 2:10) hr,F1,4-A
4,0.166666667,crain,0.192923452,[0.25 - 2:10) hr,F1,4-A
4,0.125,prain,0.126344403,[0.25 - 2:10) hr,F1,4-A
4,0.125,irain,1.51613284,[0.25 - 2:10) hr,F1,4-A
4,0.25,crain,0.39917302,[0.25 - 2:10) hr,F1,4-A
4,0.208333333,prain,0.206249568,[0.25 - 2:10) hr,F1,4-A
4,0.208333333,irain,2.474994812,[0.25 - 2:10) hr,F1,4-A
4,0.333333333,crain,0.661523683,[0.25 - 2:10) hr,F1,4-A
4,0.291666667,prain,0.262350663,[0.25 - 2:10) hr,F1,4-A
4,0.291666667,irain,3.148207955,[0.25 - 2:10) hr,F1,4-A
4,0.416666667,crain,0.791605481,[0.25 - 2:10) hr,F1,4-A
4,0.375,prain,0.130081799,[0.25 - 2:10) hr,F1,4-A
4,0.375,irain,1.560981587,[0.25 - 2:10) hr,F1,4-A
4,0.5,crain,0.865371637,[0.25 - 2:10) hr,F1,4-A
4,0.458333333,prain,0.073766155,[0.25 - 2:10) hr,F1,4-A
4,0.458333333,irain,0.885193866,[0.25 - 2:10) hr,F1,4-A
4,0.583333333,crain,0.897059646,[0.25 - 2:10) hr,F1,4-A
4,0.541666667,prain,0.031688009,[0.25 - 2:10) hr,F1,4-A
4,0.541666667,irain,0.380256105,[0.25 - 2:10) hr,F1,4-A
4,0.666666667,crain,0.920396007,[0.25 - 2:10) hr,F1,4-A
4,0.625,prain,0.023336361,[0.25 - 2:10) hr,F1,4-A
4,0.625,irain,0.280036333,[0.25 - 2:10) hr,F1,4-A
4,0.75,crain,0.948008766,[0.25 - 2:10) hr,F1,4-A
4,0.708333333,prain,0.027612759,[0.25 - 2:10) hr,F1,4-A
4,0.708333333,irain,0.331353108,[0.25 - 2:10) hr,F1,4-A
4,0.833333333,crain,0.964126233,[0.25 - 2:10) hr,F1,4-A
4,0.791666667,prain,0.016117468,[0.25 - 2:10) hr,F1,4-A
4,0.791666667,irain,0.19340961,[0.25 - 2:10) hr,F1,4-A
4,0.916666667,crain,0.981193683,[0.25 - 2:10) hr,F1,4-A
4,0.875,prain,0.01706745,[0.25 - 2:10) hr,F1,4-A
4,0.875,irain,0.204809396,[0.25 - 2:10) hr,F1,4-A
4,1,crain,1,[0.25 - 2:10) hr,F1,4-A
4,0.958333333,prain,0.018806317,[0.25 - 2:10) hr,F1,4-A
4,0.958333333,irain,0.225675805,[0.25 - 2:10) hr,F1,4-A
5,0.083333333,crain,0.041254933,[0.25 - 2:10) hr,F1,5-A
5,0.041666667,prain,0.041254933,[0.25 - 2:10) hr,F1,5-A
5,0.041666667,irain,0.495059194,[0.25 - 2:10) hr,F1,5-A
5,0.166666667,crain,0.10090293,[0.25 - 2:10) hr,F1,5-A
5,0.125,prain,0.059647997,[0.25 - 2:10) hr,F1,5-A
5,0.125,irain,0.715775966,[0.25 - 2:10) hr,F1,5-A
5,0.25,crain,0.210400697,[0.25 - 2:10) hr,F1,5-A
5,0.208333333,prain,0.109497767,[0.25 - 2:10) hr,F1,5-A
5,0.208333333,irain,1.313973199,[0.25 - 2:10) hr,F1,5-A
5,0.333333333,crain,0.387891073,[0.25 - 2:10) hr,F1,5-A
5,0.291666667,prain,0.177490376,[0.25 - 2:10) hr,F1,5-A
5,0.291666667,irain,2.129884513,[0.25 - 2:10) hr,F1,5-A
5,0.416666667,crain,0.528049794,[0.25 - 2:10) hr,F1,5-A
5,0.375,prain,0.140158721,[0.25 - 2:10) hr,F1,5-A
5,0.375,irain,1.681904657,[0.25 - 2:10) hr,F1,5-A
5,0.5,crain,0.628620603,[0.25 - 2:10) hr,F1,5-A
5,0.458333333,prain,0.100570809,[0.25 - 2:10) hr,F1,5-A
5,0.458333333,irain,1.206849704,[0.25 - 2:10) hr,F1,5-A
5,0.583333333,crain,0.69570384,[0.25 - 2:10) hr,F1,5-A
5,0.541666667,prain,0.067083237,[0.25 - 2:10) hr,F1,5-A
5,0.541666667,irain,0.80499885,[0.25 - 2:10) hr,F1,5-A
5,0.666666667,crain,0.756621554,[0.25 - 2:10) hr,F1,5-A
5,0.625,prain,0.060917714,[0.25 - 2:10) hr,F1,5-A
5,0.625,irain,0.731012563,[0.25 - 2:10) hr,F1,5-A
5,0.75,crain,0.852432075,[0.25 - 2:10) hr,F1,5-A
5,0.708333333,prain,0.095810521,[0.25 - 2:10) hr,F1,5-A
5,0.708333333,irain,1.149726254,[0.25 - 2:10) hr,F1,5-A
5,0.833333333,crain,0.922149047,[0.25 - 2:10) hr,F1,5-A
5,0.791666667,prain,0.069716972,[0.25 - 2:10) hr,F1,5-A
5,0.791666667,irain,0.836603665,[0.25 - 2:10) hr,F1,5-A
5,0.916666667,crain,0.973040268,[0.25 - 2:10) hr,F1,5-A
5,0.875,prain,0.050891221,[0.25 - 2:10) hr,F1,5-A
5,0.875,irain,0.610694653,[0.25 - 2:10) hr,F1,5-A
5,1,crain,1,[0.25 - 2:10) hr,F1,5-A
5,0.958333333,prain,0.026959732,[0.25 - 2:10) hr,F1,5-A
5,0.958333333,irain,0.323516782,[0.25 - 2:10) hr,F1,5-A
6,0.083333333,crain,0.024241548,[0.25 - 2:10) hr,B2,6-A
6,0.041666667,prain,0.024241548,[0.25 - 2:10) hr,B2,6-A
6,0.041666667,irain,0.290898577,[0.25 - 2:10) hr,B2,6-A
6,0.166666667,crain,0.030585096,[0.25 - 2:10) hr,B2,6-A
6,0.125,prain,0.006343548,[0.25 - 2:10) hr,B2,6-A
6,0.125,irain,0.076122576,[0.25 - 2:10) hr,B2,6-A
6,0.25,crain,0.041392076,[0.25 - 2:10) hr,B2,6-A
6,0.208333333,prain,0.01080698,[0.25 - 2:10) hr,B2,6-A
6,0.208333333,irain,0.129683765,[0.25 - 2:10) hr,B2,6-A
6,0.333333333,crain,0.053804525,[0.25 - 2:10) hr,B2,6-A
6,0.291666667,prain,0.012412448,[0.25 - 2:10) hr,B2,6-A
6,0.291666667,irain,0.148949381,[0.25 - 2:10) hr,B2,6-A
6,0.416666667,crain,0.065527768,[0.25 - 2:10) hr,B2,6-A
6,0.375,prain,0.011723244,[0.25 - 2:10) hr,B2,6-A
6,0.375,irain,0.140678923,[0.25 - 2:10) hr,B2,6-A
6,0.5,crain,0.078974961,[0.25 - 2:10) hr,B2,6-A
6,0.458333333,prain,0.013447193,[0.25 - 2:10) hr,B2,6-A
6,0.458333333,irain,0.161366314,[0.25 - 2:10) hr,B2,6-A
6,0.583333333,crain,0.110475154,[0.25 - 2:10) hr,B2,6-A
6,0.541666667,prain,0.031500193,[0.25 - 2:10) hr,B2,6-A
6,0.541666667,irain,0.378002317,[0.25 - 2:10) hr,B2,6-A
6,0.666666667,crain,0.14621672,[0.25 - 2:10) hr,B2,6-A
6,0.625,prain,0.035741565,[0.25 - 2:10) hr,B2,6-A
6,0.625,irain,0.428898784,[0.25 - 2:10) hr,B2,6-A
6,0.75,crain,0.213854742,[0.25 - 2:10) hr,B2,6-A
6,0.708333333,prain,0.067638022,[0.25 - 2:10) hr,B2,6-A
6,0.708333333,irain,0.811656266,[0.25 - 2:10) hr,B2,6-A
6,0.833333333,crain,0.404205799,[0.25 - 2:10) hr,B2,6-A
6,0.791666667,prain,0.190351057,[0.25 - 2:10) hr,B2,6-A
6,0.791666667,irain,2.284212682,[0.25 - 2:10) hr,B2,6-A
6,0.916666667,crain,0.740214705,[0.25 - 2:10) hr,B2,6-A
6,0.875,prain,0.336008906,[0.25 - 2:10) hr,B2,6-A
6,0.875,irain,4.032106876,[0.25 - 2:10) hr,B2,6-A
6,1,crain,1,[0.25 - 2:10) hr,B2,6-A
6,0.958333333,prain,0.259785295,[0.25 - 2:10) hr,B2,6-A
6,0.958333333,irain,3.117423539,[0.25 - 2:10) hr,B2,6-A
7,0.083333333,crain,0.256223801,[0.25 - 2:10) hr,F2,7-A
7,0.041666667,prain,0.256223801,[0.25 - 2:10) hr,F2,7-A
7,0.041666667,irain,3.074685608,[0.25 - 2:10) hr,F2,7-A
7,0.166666667,crain,0.627849394,[0.25 - 2:10) hr,F2,7-A
7,0.125,prain,0.371625594,[0.25 - 2:10) hr,F2,7-A
7,0.125,irain,4.459507123,[0.25 - 2:10) hr,F2,7-A
7,0.25,crain,0.794010972,[0.25 - 2:10) hr,F2,7-A
7,0.208333333,prain,0.166161578,[0.25 - 2:10) hr,F2,7-A
7,0.208333333,irain,1.993938932,[0.25 - 2:10) hr,F2,7-A
7,0.333333333,crain,0.853478034,[0.25 - 2:10) hr,F2,7-A
7,0.291666667,prain,0.059467062,[0.25 - 2:10) hr,F2,7-A
7,0.291666667,irain,0.713604747,[0.25 - 2:10) hr,F2,7-A
7,0.416666667,crain,0.88575288,[0.25 - 2:10) hr,F2,7-A
7,0.375,prain,0.032274846,[0.25 - 2:10) hr,F2,7-A
7,0.375,irain,0.387298147,[0.25 - 2:10) hr,F2,7-A
7,0.5,crain,0.914319297,[0.25 - 2:10) hr,F2,7-A
7,0.458333333,prain,0.028566417,[0.25 - 2:10) hr,F2,7-A
7,0.458333333,irain,0.342797008,[0.25 - 2:10) hr,F2,7-A
7,0.583333333,crain,0.932020039,[0.25 - 2:10) hr,F2,7-A
7,0.541666667,prain,0.017700742,[0.25 - 2:10) hr,F2,7-A
7,0.541666667,irain,0.212408901,[0.25 - 2:10) hr,F2,7-A
7,0.666666667,crain,0.943397335,[0.25 - 2:10) hr,F2,7-A
7,0.625,prain,0.011377296,[0.25 - 2:10) hr,F2,7-A
7,0.625,irain,0.136527557,[0.25 - 2:10) hr,F2,7-A
7,0.75,crain,0.958381801,[0.25 - 2:10) hr,F2,7-A
7,0.708333333,prain,0.014984466,[0.25 - 2:10) hr,F2,7-A
7,0.708333333,irain,0.17981359,[0.25 - 2:10) hr,F2,7-A
7,0.833333333,crain,0.971213166,[0.25 - 2:10) hr,F2,7-A
7,0.791666667,prain,0.012831365,[0.25 - 2:10) hr,F2,7-A
7,0.791666667,irain,0.153976379,[0.25 - 2:10) hr,F2,7-A
7,0.916666667,crain,0.985532066,[0.25 - 2:10) hr,F2,7-A
7,0.875,prain,0.0143189,[0.25 - 2:10) hr,F2,7-A
7,0.875,irain,0.171826798,[0.25 - 2:10) hr,F2,7-A
7,1,crain,1,[0.25 - 2:10) hr,F2,7-A
7,0.958333333,prain,0.014467934,[0.25 - 2:10) hr,F2,7-A
7,0.958333333,irain,0.17361521,[0.25 - 2:10) hr,F2,7-A
8,0.083333333,crain,0.618269367,[0.25 - 2:10) hr,F2,8-A
8,0.041666667,prain,0.618269367,[0.25 - 2:10) hr,F2,8-A
8,0.041666667,irain,7.419232398,[0.25 - 2:10) hr,F2,8-A
8,0.166666667,crain,0.818903178,[0.25 - 2:10) hr,F2,8-A
8,0.125,prain,0.200633812,[0.25 - 2:10) hr,F2,8-A
8,0.125,irain,2.407605741,[0.25 - 2:10) hr,F2,8-A
8,0.25,crain,0.867090116,[0.25 - 2:10) hr,F2,8-A
8,0.208333333,prain,0.048186938,[0.25 - 2:10) hr,F2,8-A
8,0.208333333,irain,0.578243251,[0.25 - 2:10) hr,F2,8-A
8,0.333333333,crain,0.898444623,[0.25 - 2:10) hr,F2,8-A
8,0.291666667,prain,0.031354507,[0.25 - 2:10) hr,F2,8-A
8,0.291666667,irain,0.376254086,[0.25 - 2:10) hr,F2,8-A
8,0.416666667,crain,0.907542029,[0.25 - 2:10) hr,F2,8-A
8,0.375,prain,0.009097406,[0.25 - 2:10) hr,F2,8-A
8,0.375,irain,0.109168869,[0.25 - 2:10) hr,F2,8-A
8,0.5,crain,0.932630981,[0.25 - 2:10) hr,F2,8-A
8,0.458333333,prain,0.025088953,[0.25 - 2:10) hr,F2,8-A
8,0.458333333,irain,0.301067431,[0.25 - 2:10) hr,F2,8-A
8,0.583333333,crain,0.946495152,[0.25 - 2:10) hr,F2,8-A
8,0.541666667,prain,0.01386417,[0.25 - 2:10) hr,F2,8-A
8,0.541666667,irain,0.166370044,[0.25 - 2:10) hr,F2,8-A
8,0.666666667,crain,0.947602591,[0.25 - 2:10) hr,F2,8-A
8,0.625,prain,0.001107439,[0.25 - 2:10) hr,F2,8-A
8,0.625,irain,0.013289269,[0.25 - 2:10) hr,F2,8-A
8,0.75,crain,0.968848747,[0.25 - 2:10) hr,F2,8-A
8,0.708333333,prain,0.021246157,[0.25 - 2:10) hr,F2,8-A
8,0.708333333,irain,0.254953879,[0.25 - 2:10) hr,F2,8-A
8,0.833333333,crain,0.975698208,[0.25 - 2:10) hr,F2,8-A
8,0.791666667,prain,0.00684946,[0.25 - 2:10) hr,F2,8-A
8,0.791666667,irain,0.082193526,[0.25 - 2:10) hr,F2,8-A
8,0.916666667,crain,0.986013014,[0.25 - 2:10) hr,F2,8-A
8,0.875,prain,0.010314806,[0.25 - 2:10) hr,F2,8-A
8,0.875,irain,0.123777678,[0.25 - 2:10) hr,F2,8-A
8,1,crain,1,[0.25 - 2:10) hr,F2,8-A
8,0.958333333,prain,0.013986986,[0.25 - 2:10) hr,F2,8-A
8,0.958333333,irain,0.167843829,[0.25 - 2:10) hr,F2,8-A
9,0.083333333,crain,0.045664537,[0.25 - 2:10) hr,C,9-A
9,0.041666667,prain,0.045664537,[0.25 - 2:10) hr,C,9-A
9,0.041666667,irain,0.54797444,[0.25 - 2:10) hr,C,9-A
9,0.166666667,crain,0.086909951,[0.25 - 2:10) hr,C,9-A
9,0.125,prain,0.041245415,[0.25 - 2:10) hr,C,9-A
9,0.125,irain,0.494944977,[0.25 - 2:10) hr,C,9-A
9,0.25,crain,0.140709484,[0.25 - 2:10) hr,C,9-A
9,0.208333333,prain,0.053799533,[0.25 - 2:10) hr,C,9-A
9,0.208333333,irain,0.645594393,[0.25 - 2:10) hr,C,9-A
9,0.333333333,crain,0.215298932,[0.25 - 2:10) hr,C,9-A
9,0.291666667,prain,0.074589448,[0.25 - 2:10) hr,C,9-A
9,0.291666667,irain,0.895073372,[0.25 - 2:10) hr,C,9-A
9,0.416666667,crain,0.359611473,[0.25 - 2:10) hr,C,9-A
9,0.375,prain,0.144312541,[0.25 - 2:10) hr,C,9-A
9,0.375,irain,1.731750496,[0.25 - 2:10) hr,C,9-A
9,0.5,crain,0.632934273,[0.25 - 2:10) hr,C,9-A
9,0.458333333,prain,0.2733228,[0.25 - 2:10) hr,C,9-A
9,0.458333333,irain,3.279873599,[0.25 - 2:10) hr,C,9-A
9,0.583333333,crain,0.785526957,[0.25 - 2:10) hr,C,9-A
9,0.541666667,prain,0.152592684,[0.25 - 2:10) hr,C,9-A
9,0.541666667,irain,1.831112205,[0.25 - 2:10) hr,C,9-A
9,0.666666667,crain,0.866799635,[0.25 - 2:10) hr,C,9-A
9,0.625,prain,0.081272678,[0.25 - 2:10) hr,C,9-A
9,0.625,irain,0.975272134,[0.25 - 2:10) hr,C,9-A
9,0.75,crain,0.916727351,[0.25 - 2:10) hr,C,9-A
9,0.708333333,prain,0.049927716,[0.25 - 2:10) hr,C,9-A
9,0.708333333,irain,0.599132591,[0.25 - 2:10) hr,C,9-A
9,0.833333333,crain,0.951751608,[0.25 - 2:10) hr,C,9-A
9,0.791666667,prain,0.035024257,[0.25 - 2:10) hr,C,9-A
9,0.791666667,irain,0.420291084,[0.25 - 2:10) hr,C,9-A
9,0.916666667,crain,0.981098487,[0.25 - 2:10) hr,C,9-A
9,0.875,prain,0.029346879,[0.25 - 2:10) hr,C,9-A
9,0.875,irain,0.352162547,[0.25 - 2:10) hr,C,9-A
9,1,crain,1,[0.25 - 2:10) hr,C,9-A
9,0.958333333,prain,0.018901513,[0.25 - 2:10) hr,C,9-A
9,0.958333333,irain,0.226818161,[0.25 - 2:10) hr,C,9-A
10,0.083333333,crain,0.169431592,[0.25 - 2:10) hr,F2,10-A
10,0.041666667,prain,0.169431592,[0.25 - 2:10) hr,F2,10-A
10,0.041666667,irain,2.033179104,[0.25 - 2:10) hr,F2,10-A
10,0.166666667,crain,0.356232965,[0.25 - 2:10) hr,F2,10-A
10,0.125,prain,0.186801373,[0.25 - 2:10) hr,F2,10-A
10,0.125,irain,2.241616475,[0.25 - 2:10) hr,F2,10-A
10,0.25,crain,0.460189719,[0.25 - 2:10) hr,F2,10-A
10,0.208333333,prain,0.103956754,[0.25 - 2:10) hr,F2,10-A
10,0.208333333,irain,1.247481051,[0.25 - 2:10) hr,F2,10-A
10,0.333333333,crain,0.521949209,[0.25 - 2:10) hr,F2,10-A
10,0.291666667,prain,0.06175949,[0.25 - 2:10) hr,F2,10-A
10,0.291666667,irain,0.74111388,[0.25 - 2:10) hr,F2,10-A
10,0.416666667,crain,0.581441195,[0.25 - 2:10) hr,F2,10-A
10,0.375,prain,0.059491986,[0.25 - 2:10) hr,F2,10-A
10,0.375,irain,0.713903836,[0.25 - 2:10) hr,F2,10-A
10,0.5,crain,0.65414122,[0.25 - 2:10) hr,F2,10-A
10,0.458333333,prain,0.072700025,[0.25 - 2:10) hr,F2,10-A
10,0.458333333,irain,0.872400296,[0.25 - 2:10) hr,F2,10-A
10,0.583333333,crain,0.720043449,[0.25 - 2:10) hr,F2,10-A
10,0.541666667,prain,0.065902229,[0.25 - 2:10) hr,F2,10-A
10,0.541666667,irain,0.790826743,[0.25 - 2:10) hr,F2,10-A
10,0.666666667,crain,0.786800491,[0.25 - 2:10) hr,F2,10-A
10,0.625,prain,0.066757043,[0.25 - 2:10) hr,F2,10-A
10,0.625,irain,0.801084514,[0.25 - 2:10) hr,F2,10-A
10,0.75,crain,0.863562041,[0.25 - 2:10) hr,F2,10-A
10,0.708333333,prain,0.07676155,[0.25 - 2:10) hr,F2,10-A
10,0.708333333,irain,0.921138597,[0.25 - 2:10) hr,F2,10-A
10,0.833333333,crain,0.915763875,[0.25 - 2:10) hr,F2,10-A
10,0.791666667,prain,0.052201834,[0.25 - 2:10) hr,F2,10-A
10,0.791666667,irain,0.626422009,[0.25 - 2:10) hr,F2,10-A
10,0.916666667,crain,0.96836249,[0.25 - 2:10) hr,F2,10-A
10,0.875,prain,0.052598615,[0.25 - 2:10) hr,F2,10-A
10,0.875,irain,0.631183376,[0.25 - 2:10) hr,F2,10-A
10,1,crain,1,[0.25 - 2:10) hr,F2,10-A
10,0.958333333,prain,0.03163751,[0.25 - 2:10) hr,F2,10-A
10,0.958333333,irain,0.37965012,[0.25 - 2:10) hr,F2,10-A
11,0.083333333,crain,0.135104285,[0.25 - 2:10) hr,F2,11-A
11,0.041666667,prain,0.135104285,[0.25 - 2:10) hr,F2,11-A
11,0.041666667,irain,1.621251414,[0.25 - 2:10) hr,F2,11-A
11,0.166666667,crain,0.390728758,[0.25 - 2:10) hr,F2,11-A
11,0.125,prain,0.255624474,[0.25 - 2:10) hr,F2,11-A
11,0.125,irain,3.067493687,[0.25 - 2:10) hr,F2,11-A
11,0.25,crain,0.631253128,[0.25 - 2:10) hr,F2,11-A
11,0.208333333,prain,0.240524369,[0.25 - 2:10) hr,F2,11-A
11,0.208333333,irain,2.886292431,[0.25 - 2:10) hr,F2,11-A
11,0.333333333,crain,0.736464296,[0.25 - 2:10) hr,F2,11-A
11,0.291666667,prain,0.105211168,[0.25 - 2:10) hr,F2,11-A
11,0.291666667,irain,1.262534021,[0.25 - 2:10) hr,F2,11-A
11,0.416666667,crain,0.80863424,[0.25 - 2:10) hr,F2,11-A
11,0.375,prain,0.072169944,[0.25 - 2:10) hr,F2,11-A
11,0.375,irain,0.866039331,[0.25 - 2:10) hr,F2,11-A
11,0.5,crain,0.873778912,[0.25 - 2:10) hr,F2,11-A
11,0.458333333,prain,0.065144671,[0.25 - 2:10) hr,F2,11-A
11,0.458333333,irain,0.781736057,[0.25 - 2:10) hr,F2,11-A
11,0.583333333,crain,0.905483317,[0.25 - 2:10) hr,F2,11-A
11,0.541666667,prain,0.031704405,[0.25 - 2:10) hr,F2,11-A
11,0.541666667,irain,0.380452865,[0.25 - 2:10) hr,F2,11-A
11,0.666666667,crain,0.932929851,[0.25 - 2:10) hr,F2,11-A
11,0.625,prain,0.027446534,[0.25 - 2:10) hr,F2,11-A
11,0.625,irain,0.32935841,[0.25 - 2:10) hr,F2,11-A
11,0.75,crain,0.954121223,[0.25 - 2:10) hr,F2,11-A
11,0.708333333,prain,0.021191372,[0.25 - 2:10) hr,F2,11-A
11,0.708333333,irain,0.254296462,[0.25 - 2:10) hr,F2,11-A
11,0.833333333,crain,0.970277868,[0.25 - 2:10) hr,F2,11-A
11,0.791666667,prain,0.016156645,[0.25 - 2:10) hr,F2,11-A
11,0.791666667,irain,0.193879735,[0.25 - 2:10) hr,F2,11-A
11,0.916666667,crain,0.983277108,[0.25 - 2:10) hr,F2,11-A
11,0.875,prain,0.01299924,[0.25 - 2:10) hr,F2,11-A
11,0.875,irain,0.155990884,[0.25 - 2:10) hr,F2,11-A
11,1,crain,1,[0.25 - 2:10) hr,F2,11-A
11,0.958333333,prain,0.016722892,[0.25 - 2:10) hr,F2,11-A
11,0.958333333,irain,0.200674703,[0.25 - 2:10) hr,F2,11-A
12,0.083333333,crain,0.051788635,[0.25 - 2:10) hr,B1,12-A
12,0.041666667,prain,0.051788635,[0.25 - 2:10) hr,B1,12-A
12,0.041666667,irain,0.621463623,[0.25 - 2:10) hr,B1,12-A
12,0.166666667,crain,0.10614193,[0.25 - 2:10) hr,B1,12-A
12,0.125,prain,0.054353294,[0.25 - 2:10) hr,B1,12-A
12,0.125,irain,0.652239533,[0.25 - 2:10) hr,B1,12-A
12,0.25,crain,0.176714138,[0.25 - 2:10) hr,B1,12-A
12,0.208333333,prain,0.070572208,[0.25 - 2:10) hr,B1,12-A
12,0.208333333,irain,0.846866495,[0.25 - 2:10) hr,B1,12-A
12,0.333333333,crain,0.233041753,[0.25 - 2:10) hr,B1,12-A
12,0.291666667,prain,0.056327615,[0.25 - 2:10) hr,B1,12-A
12,0.291666667,irain,0.675931381,[0.25 - 2:10) hr,B1,12-A
12,0.416666667,crain,0.310694104,[0.25 - 2:10) hr,B1,12-A
12,0.375,prain,0.077652352,[0.25 - 2:10) hr,B1,12-A
12,0.375,irain,0.931828222,[0.25 - 2:10) hr,B1,12-A
12,0.5,crain,0.42935598,[0.25 - 2:10) hr,B1,12-A
12,0.458333333,prain,0.118661876,[0.25 - 2:10) hr,B1,12-A
12,0.458333333,irain,1.423942508,[0.25 - 2:10) hr,B1,12-A
12,0.583333333,crain,0.502115621,[0.25 - 2:10) hr,B1,12-A
12,0.541666667,prain,0.072759641,[0.25 - 2:10) hr,B1,12-A
12,0.541666667,irain,0.873115695,[0.25 - 2:10) hr,B1,12-A
12,0.666666667,crain,0.735745612,[0.25 - 2:10) hr,B1,12-A
12,0.625,prain,0.233629991,[0.25 - 2:10) hr,B1,12-A
12,0.625,irain,2.803559893,[0.25 - 2:10) hr,B1,12-A
12,0.75,crain,0.876809709,[0.25 - 2:10) hr,B1,12-A
12,0.708333333,prain,0.141064097,[0.25 - 2:10) hr,B1,12-A
12,0.708333333,irain,1.69276916,[0.25 - 2:10) hr,B1,12-A
12,0.833333333,crain,0.943200153,[0.25 - 2:10) hr,B1,12-A
12,0.791666667,prain,0.066390444,[0.25 - 2:10) hr,B1,12-A
12,0.791666667,irain,0.796685326,[0.25 - 2:10) hr,B1,12-A
12,0.916666667,crain,0.98058386,[0.25 - 2:10) hr,B1,12-A
12,0.875,prain,0.037383708,[0.25 - 2:10) hr,B1,12-A
12,0.875,irain,0.448604491,[0.25 - 2:10) hr,B1,12-A
12,1,crain,1,[0.25 - 2:10) hr,B1,12-A
12,0.958333333,prain,0.01941614,[0.25 - 2:10) hr,B1,12-A
12,0.958333333,irain,0.232993674,[0.25 - 2:10) hr,B1,12-A
13,0.083333333,crain,0.036538648,[0.25 - 2:10) hr,F1,13-A
13,0.041666667,prain,0.036538648,[0.25 - 2:10) hr,F1,13-A
13,0.041666667,irain,0.438463781,[0.25 - 2:10) hr,F1,13-A
13,0.166666667,crain,0.095676387,[0.25 - 2:10) hr,F1,13-A
13,0.125,prain,0.059137739,[0.25 - 2:10) hr,F1,13-A
13,0.125,irain,0.709652867,[0.25 - 2:10) hr,F1,13-A
13,0.25,crain,0.219833197,[0.25 - 2:10) hr,F1,13-A
